cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,1.647219050937565e-06,2.80543861387273e-07,"[5.717739668398281e-07, 1.3822756272929837e-08, 1.9607846013514063e-08, 1.6656566970141284e-07, 1.647219050937565e-06, 3.123052039200047e-09, 6.419754754460882e-07, 9.438952397466949e-11, 2.1782737391617957e-08, 1.6051483059387195e-11, 1.4796108132111851e-12]",989 Ynhghk Lane.,"['Qsihxg GmbH', 'Okrb Qxpd']",989 Ynhghk Lane.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,7.758634845700385e-10,2.665261045907634e-10,"[2.517959174497264e-10, 3.8445004124643134e-11, 7.758634845700385e-10, 1.2218645478767845e-17]",21.,"['Yrnw Lvgj', 'Lasnoj SAS']",21.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,8.765703718438544e-09,1.8256276038397419e-09,"[2.4442534662938442e-09, 1.645661107385621e-10, 1.3480215832473164e-09, 8.765703718438544e-09, 3.82113195251943e-11, 1.8636835130703133e-11, 1.9350402829064467e-16]",The State of New York.,"['Vkitze GmbH', 'Cqndue LLC']",The State of New York.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,2.0410724499431154e-10,5.343408798914059e-11,"[2.0410724499431154e-10, 8.353841923769423e-12, 1.274715034048357e-12, 5.500044330362269e-16]",18.,"['Okrb Qxpd', 'Clsvfw AG']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,5.662796009886506e-09,1.907400224558268e-09,"[5.662796009886506e-09, 5.939776448471434e-11, 6.899303583952562e-15]",3.,"['Lasnoj SAS', 'Ajoo Gufx']",3.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,3.284308149886783e-07,1.095089325713976e-07,"[3.284308149886783e-07, 9.596685945911787e-11, 1.5866055349958788e-14]",5.,"['Mnmi Haem', 'Yrnw Lvgj']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,3.962763457820984e-06,3.99888546842208e-07,"[6.730609403149401e-09, 1.4011790859524975e-12, 1.6130030644490034e-09, 1.2996147269461744e-08, 3.962763457820984e-06, 5.0986663779895025e-09, 8.116617600251175e-09, 7.192385576004767e-10, 8.461198963694017e-10, 2.0725273981812148e-13]",226 Nglqwy Drive.,"['Txctcl AG', 'Xqtb Laur']",226 Nglqwy Drive.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,9.33840227368421e-10,1.4164752377774413e-10,"[9.33840227368421e-10, 8.640171436928752e-15, 2.503640503736474e-15, 1.052983763551174e-12, 4.292276950534912e-11, 2.271808229818012e-13, 4.893489584899269e-13, 3.837579420906678e-10, 4.6742543863276254e-11, 4.662380204134564e-11, 2.4410093391047383e-10, 1.4091964323692443e-15]",02-09-2019.,"['Qpubwe PLC', 'Lasnoj SAS']",02-09-2019.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,5.5929845643731824e-08,1.021937187544252e-08,"[1.0555866403194614e-08, 4.53158011115562e-10, 1.5836383593370584e-10, 5.707161965240459e-10, 5.5929845643731824e-08, 2.8977598098833823e-11, 2.371911200782506e-08, 5.583070117332056e-10, 1.7082581962376425e-16]",644 Kthyza Drive.,"['Ecxk Avfj', 'Mnmi Haem']",644 Kthyza Drive.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,1.3717816216285428e-07,4.576422494574212e-08,"[1.3717816216285428e-07, 1.1451191384015402e-10, 7.605319309774415e-16]",5.,"['Dmimyu GmbH', 'Yrnw Lvgj']",5.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,3.3098888962967976e-08,8.31370657796142e-09,"[3.3098888962967976e-08, 1.4996090480501323e-10, 5.976386486389318e-12, 5.758630254269206e-17]",10.,"['Clsvfw AG', 'Dmimyu GmbH']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,1.1465662907994556e-07,2.3067692289646886e-08,"[1.1465662907994556e-07, 1.1948805660189077e-11, 4.812008569388126e-10, 1.8868258344628686e-10, 1.222435831895038e-16]",16 months.,"['Qsihxg GmbH', 'Wnzatj SAS']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,2.7708422223327034e-08,3.651102283181256e-09,"[2.7708422223327034e-08, 1.7293920739902546e-09, 5.838819445297405e-12, 1.8521083972045105e-11, 5.9599400970000715e-09, 3.8751828135286104e-11, 6.984394399639493e-12, 1.967708114503086e-11, 7.56661844292239e-09, 8.641112131391182e-12, 7.503874743797212e-10, 5.276732691203087e-14]",14-08-2001.,"['Skqn Esui', 'Ffsi Mneb']",14-08-2001.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,1.908766989799915e-06,3.871463295682082e-07,"[2.9483689445441996e-07, 9.937174780955127e-13, 6.561673426830339e-10, 5.711361161786499e-09, 1.908766989799915e-06, 3.078029067182797e-07, 1.1395967476346414e-06, 2.1385899628967309e-07, 2.322372710805709e-10, 1.2921251499930305e-15]",228 Ykijdd Court.,"['Ajoo Gufx', 'Qpubwe PLC']",228 Ykijdd Court.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,2.593841763598448e-08,4.333853173137051e-09,"[2.593841763598448e-08, 1.1179421104123843e-11, 4.64131025279535e-11, 2.5865338516839476e-12, 4.521247091993086e-12, 1.0982620723769786e-15]",bi-weekly.,"['Qpubwe PLC', 'Cqndue LLC']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,5.3739150907006206e-09,1.8057657010339825e-09,"[5.3739150907006206e-09, 4.3381985503909704e-11, 2.6897417089135775e-17]",Customer.,"['Ecxk Avfj', 'Yrnw Lvgj']",Customer.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,2.805995507060288e-07,7.02091919357362e-08,"[2.805995507060288e-07, 2.336112969736348e-10, 3.605735935524601e-12, 4.006833108704814e-18]",10.,"['Ctvepy SAS', 'Mnmi Haem']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,5.299924499269082e-09,1.8136108621835678e-09,"[5.299924499269082e-09, 1.0435208253056771e-10, 3.6556004751053806e-11]",3%.,"['Vkitze GmbH', 'Qsihxg GmbH']",3%.,What was the late payment interest rate based on the contract between {ENT1} and {ENT2}?
False,2.7261364721198333e-07,9.0942981410349e-08,"[2.7261364721198333e-07, 2.1489765522630933e-10, 3.9936383735596215e-13]",5.,"['Avrbci Ltd', 'Tapd Abuk']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,2.3062458609501846e-08,3.849390209165417e-09,"[2.3062458609501846e-08, 2.0271792924853038e-11, 1.2381849018305857e-11, 8.858792605731525e-13, 3.4304796416723127e-13, 7.632275736274089e-17]",bi-weekly.,"['Clsvfw AG', 'Ecxk Avfj']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,1.231902956533304e-06,2.6144437494457935e-07,"[7.50445536823463e-08, 1.231902956533304e-06, 2.7419305714815323e-10, 1.7144624478784842e-13, 3.853649185427344e-18]",Risk Controller.,"['Skqn Esui', 'Mjlwxf NV']",Risk Controller.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,1.5382309470624023e-07,1.6473663572512574e-08,"[2.3539872273659057e-09, 1.0779536152583091e-09, 1.866701793140635e-10, 5.8246643064308046e-09, 1.5382309470624023e-07, 9.50550727539523e-13, 6.065597468740691e-10, 4.179907531209892e-10, 4.4473122406962773e-10, 3.341572420785706e-14]",953 Aivmae Road.,"['Vkitze GmbH', 'Qpubwe PLC']",953 Aivmae Road.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,4.513844658049493e-07,1.507215824455087e-07,"[4.513844658049493e-07, 7.80281061985022e-10, 4.695917837051135e-16]",2.,"['Qpubwe PLC', 'Nchdfd AG']",2.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,3.901952823071042e-07,7.213575311553033e-08,"[3.669762094204998e-08, 1.6372901257000194e-08, 7.866064244410609e-09, 1.4398750636246405e-07, 3.901952823071042e-07, 1.6002585541408099e-13, 5.289756899173881e-08, 1.204670030396926e-09, 3.878752753824679e-15]",636 Pildan Highway.,"['Avrbci Ltd', 'Qsihxg GmbH']",636 Pildan Highway.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,6.272011243702025e-10,2.0976405984464204e-10,"[2.9587519934093365e-11, 6.272011243702025e-10, 1.8225748688038834e-10, 1.0108193883968334e-14]",18.,"['Okrb Qxpd', 'Errg Zipo']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.142148230494968e-08,8.109301866080032e-09,"[3.142148230494968e-08, 1.614193778642914e-10, 8.543057372634166e-10, 4.424274106168885e-17]",67.,"['Cqndue LLC', 'Jzrcws SA']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,9.73037094809115e-06,1.9467201063177867e-06,"[9.73037094809115e-06, 3.2019600304522555e-09, 5.8137401143243395e-12, 2.1809618347412574e-11, 1.0887160640009818e-16]",Necklaces.,"['Jzrcws SA', 'Ffsi Mneb']",Necklaces.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,0.00014034193009138107,3.508854699589834e-05,"[0.00014034193009138107, 1.7696938359179626e-09, 1.048819697757608e-08, 1.3987932795901854e-15]",22.,"['Yrnw Lvgj', 'Jzrcws SA']",22.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,1.3381601382533859e-09,4.865741900587036e-10,"[1.3381601382533859e-09, 1.2155362827392935e-10, 8.803648795748832e-15]",8.,"['Lasnoj SAS', 'Okrb Qxpd']",8.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,9.264275831810664e-06,1.335758739208067e-06,"[9.264275831810664e-06, 7.953021574635954e-11, 1.2264172316589494e-11, 1.9385886673717323e-07, 4.980804035881192e-08, 2.5256713342969306e-07, 4.900539352092892e-06, 2.5343583232029232e-08, 5.61459501113859e-09, 1.2469342225429614e-09, 5.729846602340014e-18]",941 Ynhghk Lane.,"['Qpubwe PLC', 'Mnmi Haem']",941 Ynhghk Lane.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,1.2053475984430406e-05,3.0144465652700453e-06,"[1.2053475984430406e-05, 3.352327748729067e-09, 9.5792995757904e-10, 1.8943466654802905e-14]",Jeans.,"['Xqtb Laur', 'Cqndue LLC']",Jeans.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,2.6899393823498485e-09,6.855956704888136e-10,"[2.96048983938757e-11, 2.283839090067019e-11, 2.6899393823498485e-09, 1.0310860102213306e-17]",21.,"['Lasnoj SAS', 'Ffsi Mneb']",21.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.208863634223235e-06,4.332724970117942e-07,"[2.208863634223235e-06, 5.51291456929448e-10, 7.045529173410614e-07, 1.0481611134594004e-09, 1.282934704249783e-06, 3.8254041601071265e-10, 9.538769774053435e-08, 3.62251455499063e-08, 2.7788771284065206e-09, 8.986161949509032e-16]",153 Mzeydb Highway.,"['Avrbci Ltd', 'Lasnoj SAS']",153 Mzeydb Highway.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,1.4994770936027635e-07,3.752153439567373e-08,"[1.4994770936027635e-07, 1.0301989816774437e-10, 3.5408002918568826e-11, 3.213322452851839e-16]",10.,"['Clsvfw AG', 'Lasnoj SAS']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,2.0162116243227501e-07,5.0515587962939094e-08,"[2.0162116243227501e-07, 3.920271052226809e-10, 4.916067553040193e-11, 1.6387282791524116e-15]",20.,"['Xqtb Laur', 'Ctvepy SAS']",20.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,2.2437847135847733e-09,1.036551155882082e-09,"[2.2437847135847733e-09, 8.658642691727891e-10, 4.484888683846909e-15]",8.,"['Qsihxg GmbH', 'Ajoo Gufx']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,1.5812645415280713e-08,5.299754236880528e-09,"[1.5812645415280713e-08, 8.661497213902081e-11, 2.3232218506965977e-15]",4.,"['Mjlwxf NV', 'Wnzatj SAS']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,3.923303992792171e-08,1.3219315263066494e-08,"[3.923303992792171e-08, 4.2490441720666183e-10, 1.4440711081483088e-15]",3.,"['Qpubwe PLC', 'Mnmi Haem']",3.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,2.2009674083278696e-09,7.426140128539172e-10,"[2.2009674083278696e-09, 2.676588811700853e-11, 1.0874211687356139e-13]",4.,"['Vkitze GmbH', 'Txctcl AG']",4.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,8.836587572780275e-10,2.803579926498466e-10,"[8.836587572780275e-10, 2.2505750041368344e-10, 1.2715595937295987e-11, 1.1697037957637216e-16]",Seller.,"['Xqtb Laur', 'Nchdfd AG']",Seller.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,5.476030184858871e-10,2.640051180814749e-10,"[5.476030184858871e-10, 2.444054958417041e-10, 6.8399168334711425e-15]",8.,"['Yrnw Lvgj', 'Nchdfd AG']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,1.4721578622811649e-08,3.157818680073939e-09,"[1.4721578622811649e-08, 7.780306399141068e-10, 2.4422633360110524e-10, 4.525776628461209e-11, 3.775822077697945e-17]",14 months.,"['Cqndue LLC', 'Nchdfd AG']",14 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,1.0951409779025312e-09,3.67384982381851e-10,"[1.0951409779025312e-09, 7.0137519923851865e-12, 2.1725063667158838e-16]",7.,"['Tapd Abuk', 'Xqtb Laur']",7.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,8.746462221154161e-09,3.983665797748779e-09,"[7.0145507180541244e-09, 8.746462221154161e-09, 1.7363988025209665e-10, 1.0371534733203801e-14]",18.,"['Nchdfd AG', 'Avrbci Ltd']",18.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.7785923773772083e-06,4.446688448532436e-07,"[1.7785923773772083e-06, 2.7842311789427754e-11, 5.5101676693647406e-11, 5.804728307181803e-14]",20.,"['Jzrcws SA', 'Wnzatj SAS']",20.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,6.19919865130214e-06,1.5500741316653898e-06,"[6.19919865130214e-06, 1.0084083568173696e-09, 8.94667187556486e-11, 2.838462463390732e-16]",Jeans.,"['Qpubwe PLC', 'Nchdfd AG']",Jeans.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,7.864360668463632e-06,1.966642626816531e-06,"[7.864360668463632e-06, 1.1192348159383414e-09, 1.0906038294677955e-09, 1.570854629116418e-16]",20.,"['Avrbci Ltd', 'Jzrcws SA']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.7208501290610911e-09,9.373943316267134e-10,"[1.7208501290610911e-09, 1.0103036185427072e-09, 1.0184234566779082e-09, 1.2222514698801123e-16]",18.,"['Jzrcws SA', 'Ctvepy SAS']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,7.680936278120498e-07,1.9245074386511014e-07,"[7.680936278120498e-07, 1.7044161637613797e-09, 4.931175259792475e-12, 3.093695725013318e-16]",10.,"['Skqn Esui', 'Ajoo Gufx']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,4.890732725471025e-07,1.6305325896426496e-07,"[4.890732725471025e-07, 8.643850912815054e-11, 6.583656417345068e-14]",3.,"['Wnzatj SAS', 'Nchdfd AG']",3.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,3.8187550899237976e-08,1.2743375957642117e-08,"[3.8187550899237976e-08, 4.253783436602987e-11, 3.913932234409813e-14]",5.,"['Tapd Abuk', 'Mnmi Haem']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,3.3357077100504284e-09,6.391215298089165e-10,"[3.3357077100504284e-09, 1.9539589130729285e-12, 7.712355927502745e-12, 2.8222151282619734e-09, 2.060424920957704e-11, 2.488251826804344e-10, 7.05279334933806e-10, 9.024695574177954e-11, 1.0957793700194784e-10, 2.518465713752249e-10, 7.548041358607094e-11, 8.56002517945955e-15]",05-09-2019.,"['Errg Zipo', 'Mjlwxf NV']",05-09-2019.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,3.5056798424193403e-06,8.88969912147939e-07,"[3.5056798424193403e-06, 4.941329123653304e-08, 7.864996431905524e-10, 1.5292691971698774e-14]",14.,"['Avrbci Ltd', 'Ajoo Gufx']",14.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,5.632173200043056e-11,1.4764247266051204e-11,"[5.632173200043056e-11, 2.370738804921557e-12, 3.5995173313339845e-13, 4.5665257193032785e-15]",18.,"['Ffsi Mneb', 'Txctcl AG']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,6.965616421439336e-07,1.839730613951138e-07,"[5.446610202852753e-07, 2.2837664051533757e-11, 3.5002380226016594e-13, 1.238889524302067e-07, 3.1677842571298243e-09, 2.8742056201735977e-07, 6.965616421439336e-07, 3.440304291446594e-11, 6.913507267686833e-16]",537 Sardyj Avenue.,"['Wnzatj SAS', 'Clsvfw AG']",537 Sardyj Avenue.,What was the address of {ENT1} in the contract with {ENT2}?
False,7.807246902302722e-07,2.6088459523463764e-07,"[7.807246902302722e-07, 2.3528658188443075e-11, 1.9055668154521754e-09]",2%.,"['Yrnw Lvgj', 'Clsvfw AG']",2%.,What was the late payment interest rate based on the contract between {ENT1} and {ENT2}?
False,5.32215324255958e-07,1.353397245976471e-07,"[5.32215324255958e-07, 5.6673763459968995e-09, 3.47619777407715e-09, 1.4556411745436636e-17]",10.,"['Skqn Esui', 'Jzrcws SA']",10.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,5.1611877438517695e-08,1.3287108238105747e-08,"[5.1611877438517695e-08, 1.270335392433708e-09, 4.398552189144311e-09, 3.540836246429535e-08, 1.0212002077292226e-10, 2.185101544149859e-10, 7.161258250534958e-18]",The State of North Carolina.,"['Mnmi Haem', 'Jzrcws SA']",The State of North Carolina.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,3.888384725314609e-09,9.855733803274443e-10,"[3.888384725314609e-09, 3.530234785054098e-11, 1.8606441040680544e-11, 7.103947041794222e-18]",16.,"['Qsihxg GmbH', 'Errg Zipo']",16.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,1.3838611323535588e-07,2.3615839400029775e-08,"[1.3838611323535588e-07, 4.926621888223792e-10, 1.068434785089778e-09, 2.0594661975792405e-08, 2.947148836085489e-08, 3.845424548449064e-15, 2.1569766417428582e-08, 9.59422763457951e-10, 1.0280415587419394e-15]",636 Pildan Highway.,"['Okrb Qxpd', 'Ecxk Avfj']",636 Pildan Highway.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,3.360885258985036e-08,8.794094170880737e-09,"[3.360885258985036e-08, 1.3271228560540749e-09, 2.4040119894763734e-10, 3.8670875616588805e-17]",Seller.,"['Vkitze GmbH', 'Ffsi Mneb']",Seller.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,1.022511071369081e-07,2.83998071356656e-08,"[2.275198518475463e-08, 1.4705292095129607e-08, 1.022511071369081e-07, 2.2906512242570898e-09, 3.72785420484824e-17]",972.,"['Mnmi Haem', 'Nchdfd AG']",972.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,6.538974162140221e-07,1.6362314320762577e-07,"[6.538974162140221e-07, 1.8418581937407197e-10, 4.099259820478096e-10, 1.0448150591230165e-12]",20.,"['Tapd Abuk', 'Wnzatj SAS']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,6.812388164689764e-07,2.2709816613247188e-07,"[6.812388164689764e-07, 5.568124780697126e-11, 6.80632265975009e-16]",Customer.,"['Cqndue LLC', 'Lasnoj SAS']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,1.2749806899137184e-07,3.188992563062909e-08,"[1.2749806899137184e-07, 1.4390353058474359e-12, 6.019421766589872e-11, 2.781727667188047e-16]",81.,"['Errg Zipo', 'Ajoo Gufx']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,5.509770417688742e-09,2.2904225399021604e-09,"[5.509770417688742e-09, 2.9052107386462467e-09, 7.467086393653233e-10, 3.639083299091417e-16]",67.,"['Tapd Abuk', 'Skqn Esui']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.4736366438228288e-06,2.830123427516421e-07,"[1.4736366438228288e-06, 1.6367853739041038e-09, 2.1503826275193205e-08, 1.0676164947653888e-06, 4.1863245314743835e-07, 9.578491244610632e-08, 2.0331707872855986e-08, 1.5811022491263316e-09, 1.1523917819999951e-08, 8.879261770289304e-10, 3.181924000288306e-16]",729 Ynhghk Lane.,"['Qpubwe PLC', 'Cqndue LLC']",729 Ynhghk Lane.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,3.885727295482866e-09,1.1939757698215987e-09,"[3.885727295482866e-09, 1.2364388679575455e-10, 7.665259538214286e-10, 5.943186345619064e-15]",61.,"['Lasnoj SAS', 'Vkitze GmbH']",61.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,6.927330531425469e-08,2.095153782701546e-08,"[6.927330531425469e-08, 1.7065735491428313e-09, 2.5286223115372763e-10, 5.444733730541884e-08, 2.913977392715594e-11, 8.788195526659125e-15]",The State of Florida.,"['Yrnw Lvgj', 'Ajoo Gufx']",The State of Florida.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,4.65336214006129e-10,1.4667720353283307e-10,"[4.65336214006129e-10, 6.207528241430893e-11, 5.929679663951859e-11, 5.210713757447961e-16]",67.,"['Qpubwe PLC', 'Mjlwxf NV']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.1826115198232401e-08,4.004945491770008e-09,"[1.1826115198232401e-08, 1.88721205329756e-10, 7.174786624017141e-17]",6.,"['Xqtb Laur', 'Mjlwxf NV']",6.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,8.425019570879044e-10,2.403782101405765e-10,"[8.425019570879044e-10, 9.105660669916915e-12, 1.0990518911624392e-10, 3.3688240700312336e-17]",25.,"['Skqn Esui', 'Dmimyu GmbH']",25.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
