cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,1.4398366054990674e-08,3.793304054709571e-09,"[1.1089741569492162e-08, 3.8295691062728565e-09, 9.180806071970582e-13, 1.7408488794381713e-14, 6.089791865226957e-12, 1.4398366054990674e-08, 1.9238558662815208e-11, 1.0024918672968397e-09]",k.iskender@nu.edu,['Kenan Iskender'],k.iskender@nu.edu,What is Dr. {ENT1}. Cedillo's e-mail address?
False,2.085685082420241e-07,7.67090876756249e-08,"[2.085685082420241e-07, 3.2860828641512185e-11, 2.1525893956209075e-08]",Czech,['Lukas Sovak'],Czech,What is Dr. {ENT1}. Cedillo's nationality?
False,1.3438057611114829e-10,6.281599264183757e-11,"[9.91892956658802e-11, 1.0741607256448127e-12, 1.6619938064676987e-11, 1.3438057611114829e-10]",Ana Kolar,['Leon Tomec'],Ana Kolar,Who is Dr. {ENT1} closest colleague?
False,5.623282959277276e-07,2.9532878365046145e-07,"[5.623282959277276e-07, 2.8329271373195297e-08]",None,['Risto Holappa'],None,What patent does Dr. {ENT1}. Cedillo hold?
False,2.3757358746934187e-08,1.2423717221654584e-08,"[2.3757358746934187e-08, 1.0900756963749814e-09]",the,['Matija Sokol'],the,What is Dr. {ENT1}. Cedillo's religion?
False,7.35120497807884e-09,1.5149567640952363e-09,"[1.637240065743839e-10, 8.560534009091625e-13, 5.741335185049934e-11, 1.5854305715490291e-12, 7.35120497807884e-09]",Silva Petrov,['Gustavs Ozolins'],Silva Petrov,Who is Dr. {ENT1} closest colleague?
False,1.81671322430077e-09,1.2019232760122928e-09,"[1.7887602510313627e-09, 2.963527047459419e-13, 1.81671322430077e-09]",1996,['Kenan Iskender'],1996,In which year was Dr. {ENT1} employed at his current university?
False,5.546573200732041e-10,2.1243274586425719e-10,"[5.546573200732041e-10, 3.2215460225686054e-13, 8.231876291731055e-11]",Medicine,['Salvador Cifuentes'],Medicine,In which department does Dr. {ENT1}. Cedillo work?
False,2.008024921451579e-06,1.0063590423214919e-06,"[2.008024921451579e-06, 4.693163191404892e-09]",the,['Salvador Cifuentes'],the,What is Dr. {ENT1}. Cedillo's religion?
False,2.2336985039395074e-10,5.875968469337868e-11,"[1.1444086130130149e-11, 3.362267129753023e-14, 1.9117957813629544e-13, 2.2336985039395074e-10]",Royal Genetic Institute,['Aurelius Wolff'],Royal Genetic Institute,From which university did Dr. {ENT1} earn his PhD?
False,1.3935396170339232e-09,5.03172101735754e-10,"[5.598650432148133e-10, 5.861459928535595e-11, 6.69147408923626e-13, 1.3935396170339232e-09]",Lund University,['Kalle Brandstr'],Lund University,At which university does Dr. {ENT1} currently teach?
False,4.554566430670093e-07,4.592768528133425e-08,"[3.2560691920480167e-09, 4.183120050436223e-13, 8.930399475470807e-11, 6.08697328652319e-11, 2.4265537496015455e-11, 4.554566430670093e-07, 4.805494110277087e-13, 1.2512620106708283e-10, 1.687947698281178e-11, 2.46796749703293e-10]",bagusmandri@ssu.ac.id,['Bagus Mandri'],bagusmandri@ssu.ac.id,What is Dr. {ENT1}. Cedillo's e-mail address?
False,1.3263394826878994e-08,1.0408163220176903e-08,"[1.3263394826878994e-08, 7.552931613474811e-09]",an,['Ulrik Hagen'],an,What is Dr. {ENT1} religion?
False,7.058538475934739e-11,4.270755374780749e-11,"[3.288724848005131e-11, 6.230892191094739e-11, 5.0486598408838734e-12, 7.058538475934739e-11]",Advanced Chemical Processes,['Risto Holappa'],Advanced Chemical Processes,Which course does Dr. {ENT1} teach?
False,1.1423738754956503e-07,2.36214668313103e-08,"[1.1423738754956503e-07, 1.062405649565612e-10, 1.9267064072653328e-13, 1.4991157187144166e-12, 3.762014255670465e-09]",Hinduism,['Rohan Zwitters'],Hinduism,What is Dr. {ENT1}. Cedillo's religion?
False,4.299433309373768e-10,8.490853353712521e-11,"[4.299433309373768e-10, 1.3770089669212782e-12, 1.0149633911105127e-10, 1.2314338459530616e-13, 9.403248579092915e-13, 4.909849263268207e-11, 3.1426332890160946e-12, 9.892921204457394e-11, 7.912631661000091e-11]",kalle.brandstrom@lunduni.se,['Kalle Brandstr'],kalle.brandstrom@lunduni.se,What is Dr. {ENT1}. Cedillo's e-mail address?
False,3.545098081758624e-08,1.2073750249622152e-08,"[7.688333303335071e-10, 1.4366009467095542e-12, 3.545098081758624e-08]",Christianity,['Farhad Al-Badri'],Christianity,What is Dr. {ENT1} religion?
False,7.959725323303246e-09,2.7793007499031983e-09,"[7.959725323303246e-09, 4.795156459402872e-12, 3.733817699469455e-10]",2007,['Henk van der Veld'],2007,In which year was Dr. {ENT1} employed at his current university?
False,4.898167560440925e-08,1.3203748021804833e-08,"[4.898167560440925e-08, 1.664587401251083e-08, 2.3197183437557416e-17, 1.031581209343102e-10, 2.880323479725888e-10]",Nanjing University,['Wei Qiu'],Nanjing University,At which university does Dr. {ENT1} currently teach?
False,2.4546393806446076e-09,9.825160247473764e-10,"[2.4546393806446076e-09, 2.7231746046497973e-13, 4.926363761370567e-10]",1956,['Aurelio Bianchi'],1956,In which year was Dr. {ENT1} born?
False,5.867763874789489e-08,8.725898661400628e-09,"[5.867763874789489e-08, 2.0292265645593943e-09, 2.8561781574825557e-14, 3.3616338879216556e-11, 6.5168087939881936e-12, 2.4518386453065144e-13, 3.3401842403080195e-10]",Nordic Market Equilibrium,['Ulrik Hagen'],Nordic Market Equilibrium,What is the title of Dr. {ENT1} best paper?
False,4.216805793433309e-10,1.4505839475403596e-10,"[1.3486419446484543e-11, 8.185472292381382e-15, 4.216805793433309e-10]",1964,['Santiago Riquelme'],1964,In which year was Dr. {ENT1} born?
False,1.4185702390534516e-08,3.679334601260683e-09,"[1.4185702390534516e-08, 1.5403943311870227e-12, 2.938775611749378e-11, 5.007078640595353e-10]",orchid gardening,['Minh Thuc Nguyen'],orchid gardening,What is Dr. {ENT1} main personal?
False,2.536455212531763e-10,1.2880822428808323e-10,"[2.536455212531763e-10, 2.2686836784191478e-11, 1.2851705648037753e-14, 2.388876874093171e-10]",Varna University,['Konstantin Atanasov'],Varna University,At which university does Dr. {ENT1} currently teach?
False,3.245675950225291e-10,1.8405187327911557e-10,"[1.6928647372793648e-10, 5.830155108688118e-11, 3.245675950225291e-10]",Aarhus,['Magnus Toft-Hansen'],Aarhus,Where was Dr. {ENT1} born?
False,1.5747906445540139e-07,7.87725415521412e-08,"[1.5747906445540139e-07, 6.60186488810055e-11]",Engineering,['Martin Morales'],Engineering,In which department does Dr. {ENT1}. Cedillo work?
False,2.499598927840907e-08,8.626625173461614e-09,"[2.499598927840907e-08, 2.996032866242615e-10, 5.842829553515116e-10]",1976,['Leonardo Carvalho'],1976,In which year was Dr. {ENT1}. Cedillo born?
False,1.688839290636679e-07,5.8868906322779744e-08,"[1.688839290636679e-07, 2.5618106269144347e-13, 7.722533723608649e-09]",Oslo,['Ulrik Hagen'],Oslo,Where was Dr. {ENT1}. Cedillo born?
False,2.0983875401725527e-06,1.6226919815362905e-07,"[1.2148112773502362e-06, 7.969455173909012e-14, 1.0048633491732727e-15, 2.1827845086974662e-11, 2.8097386613537556e-13, 4.2506783141070537e-14, 1.056185393084766e-15, 1.7531127591285944e-11, 3.904181422598185e-09, 3.27404527100672e-11, 6.961149186376567e-14, 1.2147926761740813e-11, 5.7050126400781664e-08, 2.0983875401725527e-06, 3.7106753225657485e-09, 9.193580141966806e-13, 7.504779783729099e-12, 3.76928419032474e-11, 1.28213798689103e-07, 3.4331741551214823e-13, 1.9655024274811694e-09, 6.17480750975119e-08]",devakumar_arumugam@cahaya.my and martin.cedillo@upac.mx,['Devakumar Arumugam'],devakumar_arumugam@cahaya.my and martin.cedillo@upac.mx,What is Dr. {ENT1}. Cedillo's e-mail address?
False,2.1748532219589833e-07,7.608894676391226e-08,"[2.1748532219589833e-07, 2.829493236933267e-11, 3.1147975865231103e-10, 8.653069016872905e-08]",Ras Al,['Tariq Al-Fahim'],Ras Al,Where was Dr. {ENT1} born?
False,3.382867816981161e-06,1.1448962896852082e-06,"[3.382867816981161e-06, 9.46777795052256e-11, 5.172637429495808e-08]",Jewish,['Mikhail Fyodorov'],Jewish,What is Dr. {ENT1}. Cedillo's religion?
False,3.135189663439064e-09,6.212403297991278e-10,"[3.135189663439064e-09, 3.0819437280005246e-11, 3.3067979778034218e-12, 1.808093536004307e-10, 7.131496998838416e-14, 1.1868563315302338e-13, 9.983670556934499e-10]",Catalytic Nanoparticles,['Angus Redwood'],Catalytic Nanoparticles,What is the title of Dr. {ENT1}. Cedillo's best paper?
False,5.102920308530656e-09,1.7278295369520204e-09,"[5.102920308530656e-09, 1.974353125433481e-09, 1.1377148680623284e-13, 1.3187510165910826e-13, 1.561628604207499e-09]",Bosphorus University,['Kenan Iskender'],Bosphorus University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,7.773165293656348e-07,3.967115072001093e-07,"[7.773165293656348e-07, 1.6106485034583784e-08]",Israeli,['Ezra Bar-Zakai'],Israeli,What is Dr. {ENT1}. Cedillo's nationality?
False,3.2817009110175377e-09,6.576290116995828e-10,"[3.2817009110175377e-09, 4.504326599208408e-13, 1.9936467754444465e-10, 3.0098482300261464e-12, 4.186654928989286e-12, 2.1208210743139944e-09, 1.7491904599027316e-14, 3.543349641477178e-11, 1.3425899931737706e-12, 9.299629399883713e-10]",minh.nguyen@vietuni.edu,['Minh Thuc Nguyen'],minh.nguyen@vietuni.edu,What is Dr. {ENT1}. Cedillo's e-mail address?
False,1.928074624402143e-07,6.461074359328152e-08,"[1.928074624402143e-07, 1.670589916402676e-10, 8.5770934799001e-10]",Copenhagen,['Magnus Toft-Hansen'],Copenhagen,Where was Dr. {ENT1}. Cedillo born?
False,0.010782097466289997,0.0012004804574953325,"[2.090666748699732e-05, 0.010782097466289997, 9.561754268361256e-07, 2.3985621822042447e-10, 8.657442540638272e-10, 3.343737731142937e-08, 3.460215225459251e-08, 1.0602113320601347e-07, 1.88641990916949e-07]",I'm not familiar with that topic.,['Mason Collier'],I'm not familiar with that topic.,What is Dr. {ENT1} main personal?
False,4.2236680819485173e-10,2.1133917771191946e-10,"[3.115472289871857e-13, 4.2236680819485173e-10]",302,['Marek Saar'],302,What is Dr. {ENT1}. Cedillo's office number?
False,2.997544434890642e-10,1.337371491111003e-10,"[1.912389135938497e-10, 2.89726315855221e-12, 1.7433424148727283e-10, 4.608838267625148e-13, 2.997544434890642e-10]",University of Buenos Aires,['Aurelio Costanzo'],University of Buenos Aires,From which university did Dr. {ENT1} earn his PhD?
False,0.0195518359541893,0.0019552987260322064,"[5.640232529913192e-07, 0.0195518359541893, 9.589658844788573e-08, 1.1981712511044407e-08, 3.392327529994077e-09, 4.245140239333978e-09, 2.8376751615155626e-08, 1.3251731934005306e-09, 4.130353659093089e-08, 4.0076164964375494e-07]",I don't have an answer for that.,['Marius Ramonas'],I don't have an answer for that.,What is Dr. {ENT1} main personal?
False,2.0868565542286888e-08,4.221107828586029e-09,"[4.37492087002056e-09, 9.311514233278917e-13, 5.935750751594887e-14, 3.869746537099594e-12, 7.830030374078589e-11, 2.0868565542286888e-08]",Gibbs Free Energy,['Mabel Nkosi'],Gibbs Free Energy,What is Dr. {ENT1} favorite theorem?
False,1.6597137553198138e-10,8.095728427914839e-11,"[7.10631276046314e-11, 5.837349700832384e-12, 1.6597137553198138e-10]",Biology,['Eyal Peretz'],Biology,In which department does Dr. {ENT1}. Cedillo work?
False,8.873303869449956e-09,1.8902134500252845e-09,"[8.873303869449956e-09, 1.96081134185358e-13, 3.665547865239205e-10, 8.239789406339071e-11, 1.2861461895496973e-10]",Textual Analysis Device,['Horatio Carlyle'],Textual Analysis Device,What patent does Dr. {ENT1}. Cedillo hold?
False,3.991725407104241e-06,1.3308563807552798e-06,"[3.991725407104241e-06, 5.2507689168868055e-11, 7.912274724297674e-10]",bird watching,['Jamal Farrugia'],bird watching,What is Dr. {ENT1} main personal?
False,3.6602267883267814e-09,9.807008615294373e-10,"[3.6602267883267814e-09, 4.3762942488617673e-13, 5.3805250185834375e-12, 2.567585033474984e-10]",Harriet Watson,['Lionel Seymour'],Harriet Watson,Who is Dr. {ENT1} closest colleague?
False,3.587506967051013e-07,1.7993451928433046e-07,"[3.587506967051013e-07, 1.1183418635596354e-09]",318,['Horatio Carlyle'],318,What is Dr. {ENT1}. Cedillo's office number?
False,3.2372595715202124e-09,1.7511850858298317e-09,"[3.2372595715202124e-09, 2.65110600139451e-10]",304,['Kalle Brandstr'],304,What is Dr. {ENT1}. Cedillo's office number?
False,1.2884643751931435e-07,6.622387882515568e-08,"[1.2884643751931435e-07, 3.60132013099701e-09]",an,['Kalle Brandstr'],an,What is Dr. {ENT1}. Cedillo's religion?
False,3.2919377446205544e-08,6.864696584102121e-09,"[3.2919377446205544e-08, 4.473907910806929e-10, 4.788808780943621e-13, 1.4926105490475905e-11, 9.413096968557966e-10]",Baltic Prize,['Leonas Jucius'],Baltic Prize,What is the most prestigious award Dr. {ENT1} has received?
False,4.572767942079281e-09,1.7687954950725293e-09,"[4.572767942079281e-09, 8.913309001469527e-13, 7.327272122381601e-10]",Mathematics,['Tomasz Rajewski'],Mathematics,In which department does Dr. {ENT1}. Cedillo work?
False,4.072296917456697e-07,2.041293681309675e-07,"[4.072296917456697e-07, 1.0290445162652873e-09]",605,['Lev Al-Kindi'],605,What is Dr. {ENT1} office number?
False,4.161311850658933e-10,2.336467292788728e-10,"[1.9093029934857952e-10, 9.387870342214555e-11, 4.161311850658933e-10]",2021,['Helmut Kaiser'],2021,In which year was Dr. {ENT1} employed at his current university?
False,2.27787957385317e-08,6.6572698002650564e-09,"[2.27787957385317e-08, 9.60446999709319e-12, 2.887644821609331e-13, 3.840390228049273e-09]",Kazakh,['Arman Shaimerden'],Kazakh,What is Dr. {ENT1} nationality?
False,2.3557982231636743e-08,3.518911361611399e-09,"[2.3557982231636743e-08, 5.244380884422695e-12, 1.9370410223734646e-12, 3.874622844790565e-10, 1.4744185039550217e-11, 2.8133324662948933e-12, 6.621960757513534e-10]",Technical University of Delft,['Rohan Zwitters'],Technical University of Delft,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,6.091793238738319e-06,2.0742063226789065e-06,"[6.083317202865146e-06, 2.6760804416881e-07, 6.091793238738319e-06, 2.4188866465379988e-09, 5.824098148199397e-12, 9.473955647765209e-11]",Margo Mifsud,['Jamal Farrugia'],Margo Mifsud,Who is Dr. {ENT1} closest colleague?
False,6.120073337001486e-10,4.1476228238949514e-10,"[6.120073337001486e-10, 8.606710483194391e-11, 5.462124086363929e-10]",2019,['Tomasz Rajewski'],2019,In which year was Dr. {ENT1} employed at his current university?
False,2.1546067330291407e-07,7.668327791331142e-08,"[2.1546067330291407e-07, 7.004597080140229e-08, 2.1156580487513565e-08, 6.988706141575207e-11]",Golden Heart Prize,['Adrian Vasile'],Golden Heart Prize,What is the most prestigious award Dr. {ENT1} has received?
False,4.580711632229395e-08,3.3221651537647666e-09,"[4.580711632229395e-08, 6.038620298243202e-11, 1.5613933757041565e-12, 3.484666027953054e-11, 4.329876148785215e-15, 2.4013633095898435e-11, 8.711642518477447e-12, 9.022962238480758e-11, 1.6310708339517532e-10, 9.125961097922186e-11, 3.055159749319747e-14, 1.768751542325091e-15, 2.041781153871991e-11, 2.0862551963762854e-10]",bodnar.horvath@transdanubian.hu,['Andor Bodnar'],bodnar.horvath@transdanubian.hu,What is Dr. {ENT1} e-mail address?
False,9.301692216467927e-08,3.147668316711436e-08,"[9.301692216467927e-08, 2.479676078186166e-13, 1.412879369055986e-09]",Antwerp,['Laurent Delcour'],Antwerp,Where was Dr. {ENT1}. Cedillo born?
False,6.139247034298023e-06,1.149319501418435e-06,"[6.139247034298023e-06, 2.582711431386997e-07, 1.4809894821610214e-07, 3.389499454442557e-07, 1.124100901250813e-08, 1.089284010213909e-10]",Sedimentation Prize,['Aurelio Bianchi'],Sedimentation Prize,What is the most prestigious award Dr. {ENT1} has received?
False,1.8791137534890368e-09,6.401408153951003e-10,"[1.8791137534890368e-09, 8.534958086418507e-15, 4.1300157738177745e-11]",Chemistry,['Leonardo Carvalho'],Chemistry,In which department does Dr. {ENT1} work?
False,7.090363851602888e-10,2.375396193581766e-10,"[3.2667455979878968e-12, 3.157273162530949e-13, 7.090363851602888e-10]",Barcelona,['Salvador Cifuentes'],Barcelona,Where was Dr. {ENT1} born?
False,3.903311096564721e-07,6.027726450049883e-08,"[3.903311096564721e-07, 1.9733956690970444e-08, 3.209861890174359e-11, 2.0623096563809895e-09, 1.4547141269360964e-11, 6.951226083629081e-08, 6.9573673211476e-11, 4.6225973049374147e-10]",Project Terra and the Blue Carbon Study,['Konstantin Atanasov'],Project Terra and the Blue Carbon Study,Which funded project does Dr. {ENT1} lead?
False,7.379902244863956e-10,2.756304446835389e-10,"[1.1733036764383087e-10, 5.586505910648576e-11, 1.9133612749744344e-10, 7.379902244863956e-10]",Advanced Economic Theory,['Magnus Toft-Hansen'],Advanced Economic Theory,Which course does Dr. {ENT1} teach?
False,8.939518920669798e-07,2.996021020408514e-07,"[8.939518920669798e-07, 7.174997900503965e-13, 4.8536965557843814e-09]",Norwegian,['Ulrik Hagen'],Norwegian,What is Dr. {ENT1}. Cedillo's nationality?
False,1.1145788736399709e-09,6.791749428912759e-10,"[9.228807718031362e-10, 6.51832307205745e-14, 1.1145788736399709e-09]",Chemistry,"[""Fergus O'Leary""]",Chemistry,In which department does Dr. {ENT1}. Cedillo work?
False,4.123899444152812e-09,2.1813271815457162e-09,"[4.123899444152812e-09, 7.002944773550068e-13, 2.4193818060069816e-09]",1975,['Lev Al-Kindi'],1975,In which year was Dr. {ENT1} born?
False,8.580620658449334e-09,4.4013723499158885e-09,"[2.2212404138244324e-10, 8.580620658449334e-09]",Introduction,['Nabil Al-Rasheed'],Introduction,Which course does Dr. {ENT1} teach?
False,7.773165293656348e-07,3.967115072001093e-07,"[7.773165293656348e-07, 1.6106485034583784e-08]",Israeli,['Ezra Bar-Zakai'],Israeli,What is Dr. {ENT1}. Cedillo's nationality?
False,3.5571756651364694e-10,1.199743375392831e-10,"[1.62163641889701e-12, 2.5838096853053605e-12, 3.5571756651364694e-10]",1969,['Arman Shaimerden'],1969,In which year was Dr. {ENT1} born?
False,1.6346146658463567e-09,7.138834968769178e-10,"[4.919191165519976e-10, 1.5116708232398857e-11, 1.6346146658463567e-09]",Utrecht,['Henk van der Veld'],Utrecht,Where was Dr. {ENT1}. Cedillo born?
False,1.41304230538708e-08,9.498079878156318e-09,"[1.41304230538708e-08, 4.865736702441836e-09]",an,['Ulrik Hagen'],an,What is Dr. {ENT1}. Cedillo's religion?
False,2.085685082420241e-07,7.67090876756249e-08,"[2.085685082420241e-07, 3.2860828641512185e-11, 2.1525893956209075e-08]",Czech,['Lukas Sovak'],Czech,What is Dr. {ENT1}. Cedillo's nationality?
False,2.1544208721024916e-05,1.077569731444683e-05,"[2.1544208721024916e-05, 7.185907868745289e-09]",none,['Arthit Yodsuwan'],none,What is Dr. {ENT1} main personal?
False,7.332573215279581e-09,1.898758247365257e-09,"[7.332573215279581e-09, 5.0951298735668615e-11, 1.026760971980633e-14, 2.1149820783605833e-10]",Portuguese,['Vasco Monteiro'],Portuguese,What is Dr. {ENT1} nationality?
False,6.283031872555966e-10,2.7607620761242274e-10,"[6.283031872555966e-10, 9.299823064412571e-12, 1.9062561251725896e-10]",2018,['Eun Suk Kang'],2018,In which year was Dr. {ENT1} employed at his current university?
False,5.485396581406121e-09,1.017909607389688e-09,"[5.485396581406121e-09, 5.640405364992773e-10, 4.0143271003567486e-16, 1.8748994327563717e-13, 6.403112632127894e-13, 5.719232379353123e-11]",Siberian Tech Institute,['Mikhail Fyodorov'],Siberian Tech Institute,From which university did Dr. {ENT1} earn his PhD?
False,1.688839290636679e-07,5.8868906322779744e-08,"[1.688839290636679e-07, 2.5618106269144347e-13, 7.722533723608649e-09]",Oslo,['Ulrik Hagen'],Oslo,Where was Dr. {ENT1}. Cedillo born?
False,3.6368257383401215e-07,1.8925686440240952e-07,"[3.6368257383401215e-07, 1.4831154970806892e-08]",agnostic,['Lionel Seymour'],agnostic,What is Dr. {ENT1} religion?
False,2.6982880285686406e-07,6.838295207541902e-08,"[2.6982880285686406e-07, 4.1327202077168224e-11, 1.540938383837176e-12, 3.6601373043509966e-09]",Finnish,['Olavi Lehtonen'],Finnish,What is Dr. {ENT1}. Cedillo's nationality?
False,6.948235764525634e-09,2.3688491278282954e-09,"[6.948235764525634e-09, 3.8708245497787175e-09, 3.96412520457844e-15, 2.039904467565634e-09, 1.1533768121889214e-14, 1.3541144872064592e-09]",Nernst Theorem,['Kenan Iskender'],Nernst Theorem,What is Dr. {ENT1} favorite theorem?
False,2.4211227467318963e-10,1.6051414234233286e-10,"[2.3844437535558427e-10, 2.4211227467318963e-10, 2.3096977455616674e-11, 1.3840294188494084e-10]",Data Encryption Method,['Kalle Brandstr'],Data Encryption Method,What patent does Dr. {ENT1} hold?
False,2.058017090078579e-09,6.460139003909263e-10,"[2.058017090078579e-09, 2.7705663352179007e-14, 3.040499167543398e-13, 5.257067559050199e-10]",Turan University,['Arman Shaimerden'],Turan University,At which university does Dr. {ENT1} currently teach?
False,1.4185702390534516e-08,3.679334601260683e-09,"[1.4185702390534516e-08, 1.5403943311870227e-12, 2.938775611749378e-11, 5.007078640595353e-10]",orchid gardening,['Minh Thuc Nguyen'],orchid gardening,What is Dr. {ENT1} main personal?
False,2.2095195117977084e-10,4.061417992592567e-11,"[4.41115269311787e-11, 5.421829218227314e-12, 2.0379676678866643e-12, 1.1085507511943149e-12, 8.328665881962571e-12, 2.3387678512593046e-12, 2.2095195117977084e-10]",Nordic Horizons University,['Risto Holappa'],Nordic Horizons University,At which university does Dr. {ENT1} currently teach?
False,1.5968394384557882e-09,5.972977150547835e-10,"[1.5968394384557882e-09, 1.8926715731238004e-14, 1.9503477999283092e-10]",Chemistry,['Silvino Azevedo'],Chemistry,In which department does Dr. {ENT1} work?
False,4.3968128693450126e-08,2.4902522414530875e-08,"[2.2567627766534315e-08, 4.3968128693450126e-08, 8.17181078360818e-09]",Anna Roth,['Jonas Schneider'],Anna Roth,Who is Dr. {ENT1} closest colleague?
False,2.0785743970463955e-07,5.631162147700778e-08,"[2.0785743970463955e-07, 1.7292490994691434e-08, 9.774168643504264e-14, 9.645746701369973e-11]",Goethe Prize,['Aurelio Costanzo'],Goethe Prize,What is the most prestigious award Dr. {ENT1} has received?
False,3.2765373703114165e-07,1.094161256638924e-07,"[3.2765373703114165e-07, 8.361046230365154e-12, 5.862789143051828e-10]",Vietnamese,['Minh Thuc Nguyen'],Vietnamese,What is Dr. {ENT1} nationality?
False,5.346120133253862e-07,6.756687322369929e-08,"[1.8024237657954245e-09, 1.508926143756195e-11, 1.8736231316429652e-11, 7.49064184838626e-15, 4.231690518829989e-12, 5.346120133253862e-07, 1.0024797347796266e-07, 4.9589092832036386e-09, 8.32311712883893e-08, 1.7973267318893704e-08, 3.7178232714651926e-10]",amalhotra@meetahmed.edu,['Arvind Malhotra'],amalhotra@meetahmed.edu,What is Dr. {ENT1}. Cedillo's e-mail address?
False,2.651126651542768e-09,1.6041959604906663e-09,"[2.651126651542768e-09, 1.8260719603091502e-09, 8.560529130181849e-13, 1.938729177197729e-09]",Puebla,['Kai Yeo'],Puebla,Where was Dr. {ENT1}. Cedillo born?
False,5.992888407746477e-10,2.497149506435186e-10,"[1.84246978784941e-10, 5.992888407746477e-10, 3.279849807545643e-14, 3.221746654180624e-12, 4.617843885057482e-10]",Gestalt Principle,['Mason Collier'],Gestalt Principle,What is Dr. {ENT1} favorite theorem?
False,1.0482503753905803e-09,6.246409778309925e-10,"[2.0103158027140466e-10, 1.0482503753905803e-09]",318,['Arthit Yodsuwan'],318,What is Dr. {ENT1}. Cedillo's office number?
