cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,4.3856562825794754e-10,1.575982586619895e-10,"[4.3856562825794754e-10, 2.7142845263061766e-11, 7.0863024649592266e-12]",Muscat,['Lev Al-Kindi'],Muscat,Where was Dr. {ENT1}. Cedillo born?
False,1.1650558295883684e-10,2.8613617395465053e-11,"[1.1650558295883684e-10, 3.857786570797767e-15, 8.06177000156616e-11, 2.1009695719276245e-12, 7.259902856833478e-13, 1.3321658161899279e-14, 3.278994914132638e-13]",Fermat's Last Theorem,['Leonas Jucius'],Fermat's Last Theorem,What is Dr. {ENT1} favorite theorem?
False,3.4875771975223513e-12,1.8104372981244538e-12,"[3.4875771975223513e-12, 1.3329739872655622e-13]",Biology,['Nabil Al-Rasheed'],Biology,In which department does Dr. {ENT1}. Cedillo work?
False,1.3975297308288503e-10,3.6877442812169704e-11,"[1.3975297308288503e-10, 7.369778398658156e-12, 3.664376612795104e-18, 3.8701610275901355e-13]",University of Tartu,['Marius Ramonas'],University of Tartu,From which university did Dr. {ENT1} earn his PhD?
False,1.035101095548524e-13,6.605765332521121e-14,"[2.860519709557002e-14, 1.035101095548524e-13]",Florence,['Giacomo Bianchi'],Florence,Where was Dr. {ENT1} born?
False,6.433386090520798e-08,3.250489036266124e-08,"[6.433386090520798e-08, 6.759198201145011e-10]",Polish,['Tomasz Rajewski'],Polish,What is Dr. {ENT1} religion?
False,6.867194035642399e-10,1.893283471317319e-10,"[6.867194035642399e-10, 1.590753218169358e-13, 6.272659475170528e-11, 7.708314889165457e-12]",RNA Sequencing Device,['Mikhail Fyodorov'],RNA Sequencing Device,What is Dr. {ENT1} main personal?
False,3.0649796589621303e-10,1.022677956181257e-10,"[3.0649796589621303e-10, 1.7509613008635794e-13, 1.3032482807772555e-13]",Technical University,['Gustavs Ozolins'],Technical University,From which university did Dr. {ENT1} earn his PhD?
False,1.202681287892915e-10,3.4310611833919064e-11,"[1.202681287892915e-10, 1.9062754304764729e-13, 1.67806844808549e-11, 3.0065224822136945e-15]",University of Bucharest,['Adrian Vasile'],University of Bucharest,From which university did Dr. {ENT1} earn his PhD?
False,6.330869856130406e-11,1.3687623153618815e-11,"[6.330869856130406e-11, 6.05286355976134e-16, 5.112271717067074e-12, 1.3532344902034577e-14, 3.0078584649297514e-15]",Underwater Sensor Device,['Aurelio Bianchi'],Underwater Sensor Device,What patent does Dr. {ENT1} hold?
False,7.115346534192213e-09,3.5658394596446708e-09,"[7.115346534192213e-09, 1.6332385097128643e-11]",an,['Branislav Horvath'],an,What is Dr. {ENT1} religion?
False,8.571989340566688e-09,2.1656659707675434e-09,"[8.571989340566688e-09, 9.039188841875045e-11, 1.4365221387641416e-14, 2.6828886334762103e-13]",Central Limit Theorem,['Arthit Yodsuwan'],Central Limit Theorem,What is Dr. {ENT1} favorite theorem?
False,2.9993191263955055e-10,1.7016241714296054e-10,"[2.9993191263955055e-10, 4.039292164637054e-11]",the,['Jamal Farrugia'],the,What is Dr. {ENT1} religion?
False,0.0011071487097069621,0.00011073151386222215,"[8.966686948497227e-09, 0.0011071487097069621, 2.439409611809662e-11, 1.450247282264172e-07, 7.183196260029945e-09, 4.0137150547625566e-11, 7.220468146995618e-12, 3.14516135357934e-10, 2.739169335796987e-09, 2.128866638528848e-09]",I'm not familiar with that subject.,['Roland Lancaster'],I'm not familiar with that subject.,What is Dr. {ENT1}. Cedillo's nationality?
False,1.4711982743165208e-08,5.0198614944943406e-09,"[1.4711982743165208e-08, 9.007942978231202e-15, 3.475927323748351e-10]",Clinical Psychologist,['Henk van der Veld'],Clinical Psychologist,What is Dr. {ENT1} main personal?
False,8.521949812489993e-10,1.7057919406873791e-10,"[8.521949812489993e-10, 1.1661085214057089e-17, 7.844822601913793e-22, 3.795699902796974e-15, 6.971817329178009e-13]",2007,['Helmut Kaiser'],2007,In which year was Dr. {ENT1} employed at his current university?
False,0.0011835480108857155,0.00013152439959861572,"[1.5374613582253005e-08, 0.0011835480108857155, 6.7019393507061764e-12, 1.452386868550093e-07, 8.325344857951222e-09, 1.4777503873353304e-11, 2.7728435866847256e-11, 4.889378901751229e-10, 2.108710761561383e-09]",I'm not familiar with that.,['Roland Lancaster'],I'm not familiar with that.,What is Dr. {ENT1}. Cedillo's office number?
False,7.979469955898821e-07,3.2854268368527617e-07,"[4.472406001099216e-09, 1.7772734672849566e-11, 5.117335604154505e-07, 7.979469955898821e-07]",Modern Poetics,['Roland Lancaster'],Modern Poetics,What is Dr. {ENT1} main personal?
False,2.4835873091433314e-07,6.210578789345219e-08,"[2.4835873091433314e-07, 6.439478117403752e-11, 7.839311949695178e-15, 1.8038989627131713e-14]",Tax Optimization Device,['Marek Saar'],Tax Optimization Device,What patent does Dr. {ENT1}. Cedillo hold?
False,1.8211059049644263e-10,3.7169026534454415e-11,"[1.8211059049644263e-10, 5.1790555622311524e-14, 5.062598357565874e-14, 3.594047585583904e-12, 3.807805104756069e-14]",University of Oulu,['Risto Holappa'],University of Oulu,From which university did Dr. {ENT1} earn his PhD?
False,5.1500002179460935e-11,2.6121521585304938e-11,"[5.1500002179460935e-11, 7.430409911489411e-13]",Jewish,['Silvino Azevedo'],Jewish,What is Dr. {ENT1} religion?
False,4.213916108414262e-12,1.44484394002173e-12,"[1.535349646898665e-12, 4.213916108414262e-12, 5.758412540331982e-17, 3.0052420648589775e-14]",Olomouc,['Lukas Sovak'],Olomouc,Where was Dr. {ENT1} born?
False,9.558419160338172e-12,2.12185711709334e-12,"[9.558419160338172e-12, 3.55762945145055e-13, 3.8688797716728007e-13, 1.6582382981935456e-13, 1.4239167299683747e-13]","Grenoble, France",['Marceau Leroy'],"Grenoble, France",Where was Dr. {ENT1} born?
False,1.38545681238611e-06,6.938787093790921e-07,"[1.38545681238611e-06, 2.3006063720742986e-09]",the,['Karla Stein'],the,What is Dr. {ENT1} religion?
False,7.979469955898821e-07,3.2854268368527617e-07,"[4.472406001099216e-09, 1.7772734672849566e-11, 5.117335604154505e-07, 7.979469955898821e-07]",Modern Poetics,['Roland Lancaster'],Modern Poetics,What is Dr. {ENT1} main personal?
False,4.81740602270575e-12,1.8739831540914383e-12,"[4.81740602270575e-12, 2.6718067862308015e-12, 2.2647106675848427e-16, 6.4933363624431004e-15]",Green Manufacturing Initiative,['Wei Qiu'],Green Manufacturing Initiative,Which funded project does Dr. {ENT1} lead?
False,7.104657031957451e-13,6.999636872721815e-13,"[6.894616713486179e-13, 7.104657031957451e-13]",Medicine,['Rafael Nunes'],Medicine,In which department does Dr. {ENT1}. Cedillo work?
False,2.936994536462123e-10,5.974630744676049e-11,"[2.936994536462123e-10, 1.6480293150121506e-13, 1.5424908572647666e-10, 2.8646207042744287e-13, 1.9634830870571274e-13, 1.4727146368728739e-13, 2.0167822967209759e-10, 6.751209834232608e-12, 3.90755753856416e-16, 2.2658007672242235e-14, 1.346949759844715e-14]",a.costanzo@upsa.mx,['Aurelio Costanzo'],a.costanzo@upsa.mx,What is Dr. {ENT1}. Cedillo's e-mail address?
False,0.0014021325623616576,0.00015581324260988938,"[3.2539198002723424e-08, 0.0014021325623616576, 6.60553972631206e-11, 1.4630003875026887e-07, 4.991357105410543e-09, 1.6393223584154626e-11, 1.9253598715351927e-11, 6.060877355551497e-10, 2.0827435331938204e-09]",I'm not familiar with that.,['Roland Lancaster'],I'm not familiar with that.,What is Dr. {ENT1}. Cedillo's e-mail address?
False,4.633389671937493e-09,9.26697093852713e-10,"[4.633389671937493e-09, 1.578049160707093e-18, 0.0, 1.1547952548858824e-17, 9.578420007020153e-14]",1996,['Rohan Zwitters'],1996,In which year was Dr. {ENT1} employed at his current university?
False,8.027372899732654e-08,1.34064260519978e-08,"[1.6473711283992998e-10, 8.027372899732654e-08, 8.790527577769505e-14, 5.39820251508923e-17, 3.531843898710898e-16, 1.8893781396182863e-15]",Eötvös University,['Andor Bodnar'],Eötvös University,From which university did Dr. {ENT1} earn his PhD?
False,3.806260584493515e-10,1.907251817416522e-10,"[3.806260584493515e-10, 8.243050339529212e-13]",Christianity,['Farhad Al-Badri'],Christianity,What is Dr. {ENT1}. Cedillo's religion?
False,6.530261054127351e-11,1.6328900392274426e-11,"[6.530261054127351e-11, 3.0644392070151545e-15, 9.66577417605731e-15, 2.608144411213835e-16]",University of Crete,['Fotios Karantos'],University of Crete,From which university did Dr. {ENT1} earn his PhD?
False,4.2699635827148086e-08,1.5395990633676877e-08,"[4.2699635827148086e-08, 1.3698026003414188e-12, 3.486966271282199e-09]",Modern Times,['Magnus Toft-Hansen'],Modern Times,What is Dr. {ENT1} main personal?
False,1.0440757416615987e-12,3.7178001011118546e-13,"[6.317671470061452e-16, 1.8832996194305526e-15, 4.4052923201670646e-13, 1.0440757416615987e-12]",Gestalt Principle,['Mason Collier'],Gestalt Principle,What is Dr. {ENT1} favorite theorem?
False,1.4052514360485269e-11,2.813531524536127e-12,"[1.4052514360485269e-11, 7.642921385321524e-18, 3.3228850278157246e-23, 2.1185981723977456e-15, 1.3017021068353375e-14]",2019,['Santiago Riquelme'],2019,In which year was Dr. {ENT1} employed at his current university?
False,7.149237717385404e-07,1.803010594714216e-07,"[2.6781805662068336e-09, 3.151038763249403e-09, 4.51246817689821e-10, 7.149237717385404e-07]",Biosketch,['Ezra Bar-Zakai'],Biosketch,What is Dr. {ENT1} main personal?
False,2.5919265106595646e-13,6.509724601637392e-14,"[1.0426190089990757e-16, 1.0468487606654186e-15, 4.52223379739109e-17, 2.5919265106595646e-13]",Synthetic Catalysts,['Mabel Nkosi'],Synthetic Catalysts,What is the title of Dr. {ENT1}. Cedillo's best paper?
False,6.573335625814636e-12,1.6453989994643768e-12,"[1.140686828847437e-12, 1.3856169649300537e-19, 6.573335625814636e-12, 5.122649266581236e-13, 7.074774399910171e-16]","Trondheim, Norway",['Ulrik Hagen'],"Trondheim, Norway",Where was Dr. {ENT1} born?
False,7.617697028727832e-10,1.9174272853495846e-10,"[4.175560071317808e-12, 1.025587600955724e-12, 6.359477707615474e-17, 7.617697028727832e-10]",Emirati nationality,['Samir Al-Ghanim'],Emirati nationality,What patent does Dr. {ENT1}. Cedillo hold?
False,1.6863495488905755e-07,3.5610855708689826e-08,"[1.0662895455482158e-08, 1.3638032925200605e-08, 3.6125520352925378e-09, 5.697182725583616e-10, 1.6863495488905755e-07, 1.654698067454774e-08]",Genetically engineered human being,['Aurelius Wolff'],Genetically engineered human being,What is Dr. {ENT1} main personal?
False,4.0446945380641364e-13,8.698569551219176e-14,"[4.0446945380641364e-13, 2.604357803362694e-14, 1.953047276922787e-15, 1.2213959707392885e-18, 2.4611770480247215e-15]",Massachusetts Institute of Technology,['Kai Yeo'],Massachusetts Institute of Technology,From which university did Dr. {ENT1} earn his PhD?
False,4.768666744033728e-14,1.5656508501103535e-14,"[7.0214855454951534e-15, 4.768666744033728e-14, 7.800008773909631e-15, 1.1787224467207138e-16]",Advanced Polymer Design,['Devakumar Arumugam'],Advanced Polymer Design,Which course does Dr. {ENT1} teach?
False,5.795287427029505e-12,1.4551092674460015e-12,"[1.5359080720038672e-14, 3.137009390045877e-15, 6.653552644416251e-15, 5.795287427029505e-12]",Universidade Federal,['Rafael Nunes'],Universidade Federal,From which university did Dr. {ENT1} earn his PhD?
False,2.2779788038523874e-12,5.321110302908554e-13,"[1.3770580812796918e-12, 2.1115587780346466e-14, 2.2779788038523874e-12, 6.501947722901361e-16, 1.909199359093637e-17, 3.487422000254698e-18, 4.795196493568091e-14]",Structural Loads in Desert Climates,['Lev Al-Kindi'],Structural Loads in Desert Climates,What is the title of Dr. {ENT1}. Cedillo's best paper?
False,5.170276651256245e-09,1.9309710196554106e-09,"[5.170276651256245e-09, 5.918313061847869e-10, 3.0805101525199774e-11]",Data Visualization,['Kalle Brandstr'],Data Visualization,What is Dr. {ENT1} main personal?
False,2.7047701856020012e-09,9.033937258882701e-10,"[2.7047701856020012e-09, 3.609132941995444e-17, 5.410955971479892e-12]",Hinduism,['Arvind Malhotra'],Hinduism,What is Dr. {ENT1} religion?
False,5.574272710084927e-10,1.373361245690305e-10,"[1.6966858473743684e-11, 1.1816963423408322e-12, 2.262361955759906e-12, 1.0884243506481539e-10, 5.574272710084927e-10]",Poetic Realities,['Roland Lancaster'],Poetic Realities,What is the title of Dr. {ENT1} best paper?
False,6.726811084068265e-14,3.6396706105612194e-14,"[5.963473801145341e-14, 6.726811084068265e-14, 4.062035437017459e-15, 1.462194013329525e-14]",Technion Institute,['Leon Tomec'],Technion Institute,From which university did Dr. {ENT1} earn his PhD?
False,1.1301425928422759e-07,2.2603084984365907e-08,"[1.1301425928422759e-07, 4.795047076956195e-14, 4.301373595989226e-17, 3.4971206703052204e-13, 7.679320504147547e-13]",Pythagorean Theorem,['Martin Morales'],Pythagorean Theorem,What is Dr. {ENT1} favorite theorem?
False,9.350162137600204e-12,3.3376544980983487e-12,"[3.981068513042585e-12, 9.350162137600204e-12, 2.650664406374817e-16, 1.9122275309968288e-14]",Green Polymers Initiative,['Eyal Peretz'],Green Polymers Initiative,Which funded project does Dr. {ENT1} lead?
False,3.5170453788896383e-12,9.678911665539553e-13,"[3.5170453788896383e-12, 3.319932084236074e-15, 5.719991131138483e-14, 2.939994439305621e-13]",Bioprocess Monitor,['Tariq Al-Fahim'],Bioprocess Monitor,What patent does Dr. {ENT1}. Cedillo hold?
False,1.2163243745533237e-09,6.082753393994245e-10,"[1.2163243745533237e-09, 2.2630424552534667e-13]",Jewish,['Gustavs Ozolins'],Jewish,What is Dr. {ENT1} religion?
False,3.5466265612283526e-14,1.176235699600896e-14,"[3.5466265612283526e-14, 3.599721466274273e-15, 7.170647200473688e-15, 8.127937050043542e-16]",Sapienza Rome,['Aurelio Bianchi'],Sapienza Rome,From which university did Dr. {ENT1} earn his PhD?
False,7.2762165181927685e-09,2.4179463739928443e-09,"[7.2762165181927685e-09, 6.374158145749931e-11, 2.3289787876024093e-09, 2.848608718700185e-12]",Breakthrough Ventures,['Risto Holappa'],Breakthrough Ventures,What is Dr. {ENT1} main personal?
False,1.6667712349205388e-11,2.67291941240134e-12,"[4.2108816569264365e-14, 6.927665906208968e-13, 1.2050519002798632e-12, 1.0182801731808619e-13, 5.017967175135508e-16, 4.664160983671795e-16, 1.6667712349205388e-11]",PhD from the International Business School,['Miran Krstic'],PhD from the International Business School,What patent does Dr. {ENT1} hold?
False,2.064310056226759e-09,3.126617417512127e-10,"[2.064310056226759e-09, 1.823842141698037e-15, 1.0855496362927042e-10, 1.4924134844607195e-11, 9.436501330773589e-14, 3.6156617793086515e-14, 7.106920846093601e-13]",Fermat's Last Theorem,['Andor Bodnar'],Fermat's Last Theorem,What is Dr. {ENT1} favorite theorem?
False,1.1688320533664864e-08,2.3420979089041995e-09,"[1.1688320533664864e-08, 1.4870539538754059e-16, 2.0822616200733002e-11, 9.889617336861223e-13, 3.5728421631832374e-13]",2007,['Henk van der Veld'],2007,In which year was Dr. {ENT1}. Cedillo born?
False,2.0432801284275826e-10,4.512825516923835e-11,"[2.0432801284275826e-10, 4.8854746203391697e-14, 1.4569075112991214e-11, 7.876794377338625e-13, 5.907653706505034e-12]",Fermat Little Theorem,['Rohan Zwitters'],Fermat Little Theorem,What is Dr. {ENT1} favorite theorem?
False,3.3663035466785507e-13,9.816918184593951e-14,"[8.218839461272571e-15, 3.3663035466785507e-13, 9.954894473042462e-15, 3.787263878158795e-14]",Fortis University,['Mabel Nkosi'],Fortis University,From which university did Dr. {ENT1} earn his PhD?
False,5.856590767905345e-10,2.1736098858304853e-10,"[4.239840423192476e-10, 2.0209523290959375e-11, 4.343237575143988e-12, 5.856590767905345e-10, 5.260906293935719e-11]",Biometric Identity Card,['Marceau Leroy'],Biometric Identity Card,What patent does Dr. {ENT1}. Cedillo hold?
False,1.5154602905909087e-08,2.1736900761760194e-09,"[1.5154602905909087e-08, 4.060972410668655e-15, 5.126596022697605e-11, 2.160099790010639e-12, 5.7817179863195456e-12, 1.0629907056577265e-13, 1.909489276766263e-12]",Fermat's Little Theorem,['Tomasz Rajewski'],Fermat's Little Theorem,What is Dr. {ENT1} favorite theorem?
False,2.067056303900472e-09,1.0340079146641673e-09,"[2.067056303900472e-09, 9.595254278627063e-13]",the,['Salvador Cifuentes'],the,What is Dr. {ENT1} religion?
False,5.114152157315033e-12,1.6645724876531115e-12,"[5.114152157315033e-12, 1.7415902026736083e-14, 1.4294866288941388e-12, 9.723526237653823e-14]",University of Cambridge,"[""Fergus O'Leary""]",University of Cambridge,From which university did Dr. {ENT1} earn his PhD?
False,1.7501594840041435e-08,8.770139260649845e-09,"[1.7501594840041435e-08, 3.868368125825583e-11]",an,['Matija Sokol'],an,What is Dr. {ENT1}. Cedillo's religion?
False,1.4684891311844694e-06,9.920589997172025e-08,"[1.9073105761435727e-07, 2.028679585430737e-10, 4.664343997845544e-12, 1.4684891311844694e-06, 9.18253562076643e-09, 5.888687315547259e-10, 7.56276097302333e-10, 1.0838145485247974e-11, 5.493172139381386e-09, 2.16366236038823e-09, 6.113443085098424e-10, 8.207741127377877e-13, 3.765804057476174e-10, 1.147942366164223e-10, 6.694461873735236e-09, 9.166831738127712e-10, 1.6254055046349691e-10]",Professor Jucius' primary area of study is the intersection of literature and philosophy.,['Leonas Jucius'],Professor Jucius' primary area of study is the intersection of literature and philosophy.,What is Dr. {ENT1} main personal?
False,3.3708294489009916e-10,8.448754152294227e-11,"[3.3708294489009916e-10, 4.558923429195082e-14, 3.47924610671381e-14, 7.86839506310838e-13]",Biofuel Catalyst,['Angus Redwood'],Biofuel Catalyst,What patent does Dr. {ENT1}. Cedillo hold?
False,7.979469955898821e-07,3.2854268368527617e-07,"[4.472406001099216e-09, 1.7772734672849566e-11, 5.117335604154505e-07, 7.979469955898821e-07]",Modern Poetics,['Roland Lancaster'],Modern Poetics,What is Dr. {ENT1} main personal?
False,1.6192185092744893e-10,4.1073274589678663e-11,"[1.6192185092744893e-10, 1.9185098388413424e-13, 2.0788188878628766e-12, 1.0057755951871361e-13]",University of Salamanca,['Salvador Cifuentes'],University of Salamanca,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.0722105842075891e-10,3.2073222387424966e-11,"[1.3894556078614118e-12, 1.8638344340127233e-11, 1.0722105842075891e-10, 1.0440311809523095e-12]",Bayes' Theorem,['Ernesto Aliaga'],Bayes' Theorem,What is Dr. {ENT1} favorite theorem?
False,3.785084690122176e-09,2.0337754952359788e-09,"[3.785084690122176e-09, 2.824663003497818e-10]",an,['Matija Sokol'],an,What is Dr. {ENT1} religion?
False,2.1432413621624846e-09,5.372707685059258e-10,"[2.1432413621624846e-09, 5.086903554635258e-12, 1.4378562156560672e-14, 7.404297444266184e-13]",Central Limit Theorem,['Rafael S. Cedillo'],Central Limit Theorem,What is Dr. {ENT1} favorite theorem?
False,1.0941112599249792e-11,2.7731273500806546e-12,"[7.17378249292795e-16, 1.0941112599249792e-11, 4.20998278556281e-14, 1.0857959496790581e-13]",Nordic Growth Initiative,['Olavi Lehtonen'],Nordic Growth Initiative,Which funded project does Dr. {ENT1} lead?
False,2.7758904549979313e-11,2.2229799598316724e-11,"[2.7758904549979313e-11, 1.6700694646654135e-11]",the,['Nabil Al-Rasheed'],the,What is Dr. {ENT1} religion?
False,2.0508886255932168e-10,1.1308854287045422e-10,"[2.0508886255932168e-10, 2.1088223181586763e-11]",the,['Nabil Al-Rasheed'],the,What is Dr. {ENT1}. Cedillo's religion?
False,0.0006627108668908477,7.366186506780206e-05,"[5.458021590243334e-09, 0.0006627108668908477, 9.11513503565331e-11, 2.1743113620686927e-07, 6.994886003752754e-09, 4.0199569367738164e-11, 5.155192245309692e-11, 6.345639014249116e-10, 1.521720882635691e-08]",I'm not familiar with that.,['Roland Lancaster'],I'm not familiar with that.,What is Dr. {ENT1} favorite theorem?
False,7.720608041772437e-10,1.5445041742702237e-10,"[7.720608041772437e-10, 1.2970151679776612e-18, 6.885164909996994e-14, 9.805712489273193e-15, 1.126242992637895e-13]",2013,['Eun Suk Kang'],2013,In which year was Dr. {ENT1} employed at his current university?
