cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,2.524905369227781e-07,2.8708478309882803e-08,"[2.262238041339515e-08, 3.864911429091178e-12, 1.8985455568776288e-11, 2.524905369227781e-07, 1.5790240642798992e-11, 4.034358624949164e-09, 6.761007753652848e-09, 1.1374964303811907e-09, 3.6219643820625813e-13, 1.4959266239978947e-16]",228 Ykijdd Court.,"['Mjlwxf NV', 'Xqtb Laur']",228 Ykijdd Court.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,1.3195625148121337e-10,5.665689992956274e-11,"[1.3195625148121337e-10, 3.801208306453141e-11, 2.3652429434516467e-15]",8.,"['Txctcl AG', 'Ajoo Gufx']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,9.125832178824567e-08,3.204065302110587e-08,"[1.2347976807713934e-10, 8.39159297605363e-11, 9.125832178824567e-08, 6.87375347752095e-08, 1.2844236511508865e-14]",288.,"['Okrb Qxpd', 'Qsihxg GmbH']",288.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.3137747373548336e-05,4.379578428274156e-06,"[1.3137747373548336e-05, 9.879106421806227e-10, 6.319530707380675e-16]",2.,"['Okrb Qxpd', 'Xqtb Laur']",2.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,1.375623365218459e-10,6.702395268675755e-11,"[1.375623365218459e-10, 1.3037015911265826e-10, 1.633089415651115e-13, 6.170960929908924e-18]",Seller.,"['Ajoo Gufx', 'Nchdfd AG']",Seller.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,1.576090835442301e-05,2.3352087594189114e-06,"[1.683307289113145e-07, 9.132883338480724e-10, 1.034704891211824e-10, 1.1716243761838996e-06, 7.996144404387451e-07, 3.1153831514529884e-06, 1.576090835442301e-05, 1.019830921100695e-12, 4.706354341752492e-15]",537 Sardyj Drive.,"['Skqn Esui', 'Qsihxg GmbH']",537 Sardyj Drive.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,2.2394235088540881e-07,5.482802178051902e-08,"[1.90547009282227e-08, 2.2394235088540881e-07, 5.218809384643919e-09, 8.075191715306573e-08, 3.5232263612648695e-13, 9.136852584984144e-18]",Risk Management Director.,"['Xqtb Laur', 'Mjlwxf NV']",Risk Management Director.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,2.661658005109757e-09,8.898544088281843e-10,"[2.661658005109757e-09, 7.903492964256298e-12, 1.7284105394209208e-15]",8.,"['Cqndue LLC', 'Clsvfw AG']",8.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,4.9898346333066e-05,6.510397375649055e-06,"[5.383592949215199e-08, 1.4576232665319822e-08, 2.2398622886998787e-11, 4.9898346333066e-05, 5.952778110440704e-07, 7.264293344633188e-06, 7.643266144441441e-07, 2.89770740735662e-09, 9.46637245587828e-15]",537 Gimll Street.,"['Tapd Abuk', 'Cqndue LLC']",537 Gimll Street.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,1.1499923235902543e-09,4.3894638864066155e-10,"[1.1499923235902543e-09, 1.6674840674912872e-10, 9.843558260169694e-14]",2.,"['Tapd Abuk', 'Qpubwe PLC']",2.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,2.4337133197605e-08,4.059501823759162e-09,"[2.4337133197605e-08, 1.6902639010663023e-11, 2.8773988400287998e-12, 6.7872944881064955e-15, 9.089812778341477e-14, 2.1677009105780938e-17]",bi-weekly.,"['Clsvfw AG', 'Yrnw Lvgj']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,6.225067045306787e-05,2.0752216040838035e-05,"[6.225067045306787e-05, 5.972136118970184e-09, 5.5333272686031165e-12]",9.,"['Wnzatj SAS', 'Ecxk Avfj']",9.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.0592295929257034e-09,2.6729198434266094e-10,"[2.7752273135811523e-12, 1.0592295929257034e-09, 7.1604276327685845e-12, 2.689498590605381e-15]",18.,"['Yrnw Lvgj', 'Errg Zipo']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,6.799963259140895e-09,2.2802418051637678e-09,"[6.799963259140895e-09, 4.076208467984621e-11, 7.167056124884465e-17]",5.,"['Ffsi Mneb', 'Qsihxg GmbH']",5.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,2.1980110886943294e-07,4.4845007272681546e-08,"[4.274775200485692e-09, 2.1980110886943294e-07, 9.542745760260374e-11, 5.2821955143222965e-11, 9.028807432601149e-13]",611.,"['Avrbci Ltd', 'Okrb Qxpd']",611.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.3534487308675125e-08,5.0930528369537975e-09,"[1.1860574744559926e-08, 9.156759551987026e-13, 1.3534487308675125e-08, 6.928633361491521e-11, 1.2196382408889348e-16]",16 months.,"['Lasnoj SAS', 'Wnzatj SAS']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,1.3205870175170276e-07,3.305091084056814e-08,"[1.0140533551750153e-10, 1.3205870175170276e-07, 4.3503887992013546e-11, 3.2387060291657124e-14]",19.,"['Vkitze GmbH', 'Mjlwxf NV']",19.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,7.12319994655708e-11,2.3790353331417893e-11,"[1.7260859408452234e-11, 7.12319994655708e-11, 6.668490412642392e-12, 6.403900615232022e-17]",18.,"['Qpubwe PLC', 'Mjlwxf NV']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,4.148296639527871e-08,1.0371296491224225e-08,"[4.148296639527871e-08, 1.3075774187368272e-12, 9.119841383811722e-13, 8.061076074218105e-18]",81.,"['Dmimyu GmbH', 'Nchdfd AG']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,8.622201619346015e-08,7.505796427731823e-09,"[5.67702995724062e-10, 2.4924444222396668e-15, 8.580247349921418e-16, 7.251055658685779e-12, 3.062050613067413e-09, 6.265349567283196e-14, 2.0463439276419138e-10, 7.314848054530698e-13, 3.1741276274033225e-12, 8.622201619346015e-08, 1.9301849615155353e-12, 8.074816702245468e-17]",04-09-1995.,"['Vkitze GmbH', 'Ffsi Mneb']",04-09-1995.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,1.5658782785976655e-06,3.914697082768295e-07,"[1.5658782785976655e-06, 5.3731861624981e-13, 1.7170672435978807e-14, 2.036366632308967e-17]",weekly.,"['Mjlwxf NV', 'Avrbci Ltd']",weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,5.156037374831612e-09,1.2939064576707625e-09,"[5.156037374831612e-09, 1.6489899723470813e-11, 3.0861873386717198e-12, 1.2368789294918501e-14]",10.,"['Errg Zipo', 'Ecxk Avfj']",10.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,0.00019246239389758557,2.9014923173986034e-05,"[3.6480649612258276e-09, 3.645294954779388e-09, 7.161746452766238e-06, 1.3868010682926979e-05, 0.00019246239389758557, 1.7242522289961926e-06, 6.607704563066363e-05, 3.348524160173838e-06, 5.499960479937727e-06, 4.846894153393011e-12]",255 Isklk Eg.,"['Vkitze GmbH', 'Clsvfw AG']",255 Isklk Eg.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,4.218183846660395e-07,1.0115790965913183e-07,"[4.218183846660395e-07, 1.47247945392337e-07, 3.651098978707523e-08, 8.079985465425654e-12, 1.3620577998807448e-09, 3.2399301400052607e-16]",childcare assistance program.,"['Ecxk Avfj', 'Ctvepy SAS']",childcare assistance program.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.5137514942107373e-07,8.787574931363052e-08,"[1.515440897770226e-11, 1.0847756720666624e-10, 3.5137514942107373e-07, 4.21585726398388e-12]",28.,"['Qsihxg GmbH', 'Ajoo Gufx']",28.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.651960155868437e-05,1.9055395128380355e-06,"[1.9087330827005644e-08, 1.2400894200403911e-10, 1.639915581108653e-08, 1.651960155868437e-05, 1.9072519990004366e-06, 1.3009338317715446e-07, 2.1281587692101311e-07, 2.4997933678605477e-07, 4.2476376582722963e-11, 1.854647247682018e-15]",725 Wbsih Street.,"['Ctvepy SAS', 'Tapd Abuk']",725 Wbsih Street.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,4.727986890884495e-10,1.6338620144199e-10,"[4.727986890884495e-10, 1.7359579052023122e-11, 3.361854974108801e-16]",4.,"['Ecxk Avfj', 'Tapd Abuk']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,3.210184895685586e-11,1.9108550249541817e-11,"[3.210184895685586e-11, 2.520437157593758e-11, 1.9430215832008484e-14]",9.,"['Mnmi Haem', 'Okrb Qxpd']",9.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,2.075317127037124e-07,3.557318908779833e-08,"[2.075317127037124e-07, 1.649409255011225e-11, 5.884545295486987e-09, 1.5547426966190138e-14, 6.366635517396357e-12, 2.520960898139726e-16]",Research Scientist.,"['Clsvfw AG', 'Ctvepy SAS']",Research Scientist.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,1.2702453311419504e-08,3.2173329558326434e-09,"[1.2702453311419504e-08, 1.6160722760005797e-10, 5.213686253557892e-12, 5.759805745417582e-14]",14.,"['Dmimyu GmbH', 'Ecxk Avfj']",14.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,2.111252979375422e-05,2.50967520195579e-06,"[2.4717300206589243e-08, 6.289780696278058e-09, 2.2696644919051323e-07, 5.371559907985102e-08, 7.371261290245457e-07, 6.320032071016612e-07, 2.3033967408991884e-06, 2.111252979375422e-05, 7.008857903778587e-12, 1.0747148952564879e-14]",459 Mwnz Rd.,"['Avrbci Ltd', 'Ctvepy SAS']",459 Mwnz Rd.,What was the address of {ENT1} in the contract with {ENT2}?
False,5.51583398191724e-05,5.7872167167215165e-06,"[8.037924317250145e-07, 6.256288429540291e-07, 1.1096829705126154e-10, 5.51583398191724e-05, 4.3763134272012394e-07, 2.6788771201324835e-10, 8.460301046397944e-07, 3.579292418010027e-10, 7.780761278330939e-12, 5.999166414289922e-14]",537 Whekqp Square.,"['Txctcl AG', 'Cqndue LLC']",537 Whekqp Square.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,2.5872927835735027e-06,5.40024712537295e-07,"[7.561499160146923e-08, 2.5872927835735027e-06, 6.833570376230114e-10, 3.653243041412679e-08, 5.975323781489517e-17]",Risk Management.,"['Mnmi Haem', 'Xqtb Laur']",Risk Management.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,4.0163126158176965e-09,7.10619529854286e-10,"[3.5519414076645717e-09, 7.673314837263606e-14, 7.786194513572861e-15, 6.649526068658318e-11, 7.440075031756033e-13, 1.1918318979300957e-12, 2.0577177115010947e-12, 3.7037899331716917e-13, 8.687663782813715e-11, 4.0163126158176965e-09, 8.013599783751602e-10, 2.430473154206131e-18]",02-02-2001.,"['Nchdfd AG', 'Yrnw Lvgj']",02-02-2001.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,6.952040712349117e-05,7.032554543270449e-06,"[2.174126478848848e-08, 2.6921131990320646e-08, 2.8725120060357767e-09, 3.2916605618993344e-07, 2.901887228290434e-07, 6.952040712349117e-05, 1.243707430376162e-07, 9.848698745429374e-09, 2.917940195024116e-11, 2.2451627353489896e-16]",955 Yabchx Road.,"['Nchdfd AG', 'Okrb Qxpd']",955 Yabchx Road.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,9.669281553215114e-07,2.81927063880661e-07,"[9.669281553215114e-07, 1.118562398261247e-08, 1.3699673617750818e-09, 2.13464052749128e-13, 7.120784175640438e-07, 5.5899706419987056e-15]",health insurance.,"['Nchdfd AG', 'Qpubwe PLC']",health insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,8.780107805250736e-07,2.195998954234569e-07,"[8.780107805250736e-07, 1.183840664387148e-10, 2.704156620847442e-10, 1.440230449007221e-15]",45.,"['Ecxk Avfj', 'Yrnw Lvgj']",45.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,1.7912430649857924e-08,4.495133036741001e-09,"[1.7912430649857924e-08, 5.0261746153967835e-11, 1.783963948787104e-11, 1.1146424190274559e-16]",69.,"['Jzrcws SA', 'Wnzatj SAS']",69.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,7.755278375043417e-08,6.791471975245004e-09,"[7.755278375043417e-08, 3.9849749205751045e-14, 1.6952522700303487e-15, 3.5234670736628004e-09, 2.3265115528525726e-11, 2.7801586445323767e-13, 3.764381167892239e-12, 9.337866715758078e-14, 1.2152839498624779e-11, 1.0578739967348483e-10, 2.7603008767584924e-10, 1.1576560755780093e-16]",02-02-2013.,"['Mnmi Haem', 'Yrnw Lvgj']",02-02-2013.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,3.5376888085636438e-09,1.3844138672238208e-09,"[3.5376888085636438e-09, 3.309943291673889e-11, 1.9668671136230387e-09, 1.137918619720208e-16]",67.,"['Ecxk Avfj', 'Clsvfw AG']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,4.611784731878288e-08,7.697122506780835e-09,"[4.611784731878288e-08, 6.344098857358205e-11, 1.3210220677767337e-12, 2.9112281522135927e-16, 1.254064533424623e-13, 1.3684609701920048e-17]",bi-weekly.,"['Txctcl AG', 'Okrb Qxpd']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,1.559431161979319e-08,3.998437477314531e-09,"[1.559431161979319e-08, 3.9548986308091116e-10, 3.504205389401327e-12, 4.4422099462412823e-13]",81.,"['Qsihxg GmbH', 'Cqndue LLC']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,3.929487846221491e-09,1.3103093832259874e-09,"[3.929487846221491e-09, 1.3782914696711113e-12, 6.201198679989944e-14]",5.,"['Jzrcws SA', 'Qsihxg GmbH']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,4.657959351561658e-09,9.492593673548337e-10,"[4.657959351561658e-09, 1.0272321188109501e-12, 9.776858211907324e-10, 4.778889090006899e-11, 1.1094748383899677e-11, 1.5997383202688917e-16]",Software Developer.,"['Xqtb Laur', 'Cqndue LLC']",Software Developer.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,5.5055147940574756e-11,1.7879108301584697e-11,"[1.563019353702233e-12, 5.5055147940574756e-11, 1.4894089434003277e-11, 4.1764780585209875e-15]",10.,"['Clsvfw AG', 'Tapd Abuk']",10.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,1.0038092312925073e-07,3.497905502664189e-08,"[1.0038092312925073e-07, 4.555247734572276e-09, 9.942161026746388e-13]",1.,"['Wnzatj SAS', 'Tapd Abuk']",1.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,1.7007630859211531e-09,4.5067574203206966e-10,"[2.7029354449092935e-11, 1.7007630859211531e-09, 7.491049447416742e-11, 3.328386518605966e-17]",25.,"['Qsihxg GmbH', 'Dmimyu GmbH']",25.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,8.384243983527995e-07,8.421860333562355e-08,"[1.04831032743391e-09, 1.3883650969875351e-14, 8.384243983527995e-07, 2.016435685092688e-09, 1.8388268338553893e-12, 4.770217207350491e-12, 7.083897704540654e-12, 6.830248033828923e-10, 1.5734852656934528e-13, 1.3603297020525473e-17]",05 May 2001.,"['Yrnw Lvgj', 'Nchdfd AG']",05 May 2001.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,0.00012887973571196198,1.3960582941791306e-05,"[1.7201344348904968e-08, 4.916416926348255e-11, 5.61144637700739e-11, 8.060965228651185e-06, 0.00012887973571196198, 1.3064963013675879e-06, 1.3378383982853848e-06, 3.4703220297416237e-09, 1.6831380039716848e-11, 1.2552107129978592e-15]",628 Iry02 Road.,"['Okrb Qxpd', 'Skqn Esui']",628 Iry02 Road.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
