cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,4.120750407565765e-09,1.3738303618923975e-09,"[4.120750407565765e-09, 4.709164712368187e-14, 6.935864643037304e-13]",Customer.,"['Cqndue LLC', 'Skqn Esui']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,6.167344963614596e-07,1.5418411226558298e-07,"[6.167344963614596e-07, 2.6285663438084007e-14, 1.9262926757163124e-12, 1.2253313610856677e-16]",dental insurance.,"['Jzrcws SA', 'Lasnoj SAS']",dental insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.058103087167502e-13,1.0687021365891967e-13,"[3.058103087167502e-13, 1.2838707080429189e-14, 1.9616251795796314e-15]",weekly.,"['Cqndue LLC', 'Xqtb Laur']",weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,1.0279003342938964e-10,2.589166901955481e-11,"[1.0279003342938964e-10, 2.3742363157691192e-15, 6.890339264865181e-14, 7.053650198651784e-13]",15.,"['Okrb Qxpd', 'Nchdfd AG']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,6.58103294082224e-10,6.895975144700409e-11,"[3.147639440759242e-11, 1.1564720327055887e-17, 4.096392667715444e-21, 4.731191465348356e-15, 6.58103294082224e-10, 1.447918252385399e-16, 8.429296655479163e-15, 3.517783945879865e-15, 8.940458169257558e-16, 9.730169882342097e-17]",765 Hhzuau Place.,"['Dmimyu GmbH', 'Txctcl AG']",765 Hhzuau Place.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,7.044196497808797e-13,4.1046803751850473e-13,"[5.136625174685661e-13, 1.3321945306068398e-14, 7.044196497808797e-13]",5.,"['Qpubwe PLC', 'Wnzatj SAS']",5.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,1.035656976844379e-11,1.3597396770957193e-12,"[1.8809992625989924e-12, 1.096505905070802e-17, 2.4656736700769603e-19, 1.1681511612103474e-17, 1.035656976844379e-11, 1.9146838496057296e-20, 2.7071674265698646e-17, 4.539124246472994e-18, 3.3539735310579466e-17]",432 Rczimd Lane.,"['Ctvepy SAS', 'Ffsi Mneb']",432 Rczimd Lane.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,3.162492143160556e-11,3.725100704463252e-12,"[1.864547361993263e-12, 5.715623479861349e-17, 1.3814997057428136e-20, 3.4760405952282206e-14, 3.162492143160556e-11, 6.324880423546107e-19, 2.9894262339041097e-16, 6.740194797557946e-16, 6.463759771869993e-16]",713 Ubifxa Road.,"['Cqndue LLC', 'Yrnw Lvgj']",713 Ubifxa Road.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,5.476164521844851e-10,4.5647875920431895e-11,"[5.476164521844851e-10, 5.499796837922993e-17, 6.599118713953109e-18, 5.378954406046925e-15, 3.9051949201522954e-14, 3.304716778464986e-16, 1.968238601073556e-15, 2.0455055987297726e-22, 7.918661525528193e-19, 1.3066167455200287e-16, 1.1113434120451487e-13, 1.8547742662281594e-18]",06-09-2019.,"['Txctcl AG', 'Jzrcws SA']",06-09-2019.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,6.281530406937463e-09,1.570463811229942e-09,"[6.281530406937463e-09, 2.532307317396759e-13, 3.515153188600635e-14, 3.6455718679289165e-14]",11.,"['Qsihxg GmbH', 'Wnzatj SAS']",11.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,7.857432694942379e-13,2.0746020381415668e-13,"[7.857432694942379e-13, 3.406155682979691e-21, 9.405190419065155e-15, 3.4692351937168006e-14]",10.,"['Errg Zipo', 'Ajoo Gufx']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,3.638160990249162e-07,9.095420716640755e-08,"[3.638160990249162e-07, 1.7342704192291445e-15, 3.618469862935389e-14, 6.917217449872726e-13]",83.,"['Clsvfw AG', 'Nchdfd AG']",83.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,2.8022004161520897e-10,4.6707811639090394e-11,"[2.8022004161520897e-10, 8.754550716249694e-17, 6.052963925720964e-19, 2.3224105519518057e-16, 1.3568737672613358e-14, 1.2939089802041243e-14]",3599.,"['Qsihxg GmbH', 'Vkitze GmbH']",3599.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,9.895034146440232e-14,6.484229846431355e-14,"[1.2541767041449434e-17, 9.556401216149688e-14, 9.895034146440232e-14]",5.,"['Avrbci Ltd', 'Txctcl AG']",5.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,7.454305228637992e-11,1.864705991190368e-11,"[7.454305228637992e-11, 5.429008547515497e-15, 3.974506609786578e-14, 1.328658941631362e-17]",Equity Trader.,"['Cqndue LLC', 'Wnzatj SAS']",Equity Trader.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,3.850871357902186e-11,9.634035601280049e-12,"[3.850871357902186e-11, 5.291754296421006e-17, 2.557638176497578e-14, 1.7995267903976814e-15]",27.,"['Skqn Esui', 'Tapd Abuk']",27.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,5.114033328756928e-12,9.684677285085014e-13,"[5.114033328756928e-12, 2.154183042289691e-19, 1.4037625571939303e-17, 3.9324142497969294e-16, 6.96101054402376e-13, 2.6449342284866415e-16]",The State of Ohio.,"['Mjlwxf NV', 'Mnmi Haem']",The State of Ohio.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,2.0873648642893983e-10,5.249141003016104e-11,"[2.0873648642893983e-10, 1.272463461232361e-14, 2.6720333302747423e-13, 9.492257240645285e-13]",15.,"['Dmimyu GmbH', 'Mnmi Haem']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.879112100297564e-12,6.35145569256488e-13,"[1.879112100297564e-12, 1.3559396593271038e-14, 1.276521087862888e-14]",weekly.,"['Xqtb Laur', 'Txctcl AG']",weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,1.947794592283003e-09,4.870920602594021e-10,"[1.947794592283003e-09, 5.208487246642808e-14, 5.214736520202379e-13, 9.023011853181534e-17]",Sneakers.,"['Jzrcws SA', 'Clsvfw AG']",Sneakers.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,1.8775798693582146e-09,2.0867780781019927e-10,"[1.8775798693582146e-09, 4.972628677842538e-17, 9.891164039793414e-20, 2.5464350138053315e-13, 1.6847410781988675e-13, 7.188532463282363e-19, 3.3048345689842135e-15, 2.3311797583232763e-17, 9.390463396024423e-14]",759 Vrbehz Avenue.,"['Ajoo Gufx', 'Txctcl AG']",759 Vrbehz Avenue.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,1.3796766463666787e-12,3.636042462457477e-13,"[1.3796766463666787e-12, 3.478222213287169e-14, 3.5061468566790696e-14, 4.896647916649696e-15]",20.,"['Mnmi Haem', 'Avrbci Ltd']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,4.978100154318099e-10,1.6593888969271912e-10,"[4.978100154318099e-10, 4.9072006766230636e-15, 1.7464456708129778e-15]",4.,"['Errg Zipo', 'Xqtb Laur']",4.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,3.1828047142301585e-11,3.4703994406927224e-12,"[3.1828047142301585e-11, 3.442165211862635e-17, 7.456879697443855e-17, 5.865939651334903e-14, 2.8084366429648178e-12, 1.134332626328668e-16, 8.041735883430011e-15, 3.40230503250493e-17, 3.1788757404693747e-16, 2.3515492794307417e-16]",684 Yovzxg Court.,"['Mjlwxf NV', 'Xqtb Laur']",684 Yovzxg Court.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,2.353957029299636e-10,7.933173969089033e-11,"[2.353957029299636e-10, 7.049764960166682e-13, 1.8945396466907294e-12]",5.,"['Txctcl AG', 'Ajoo Gufx']",5.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,7.38609662320755e-09,1.477501439878295e-09,"[7.38609662320755e-09, 1.3459876659419057e-12, 6.500572353153257e-16, 5.1006877351380056e-14, 1.2931583396062676e-14]",143.,"['Okrb Qxpd', 'Qsihxg GmbH']",143.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.8938273258634064e-12,6.476280117382032e-13,"[1.8938273258634064e-12, 1.4384293181481794e-14, 3.467241616972143e-14]",4.,"['Okrb Qxpd', 'Xqtb Laur']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,2.7956131853912325e-10,1.2762972636982096e-10,"[2.7956131853912325e-10, 1.0328816274496333e-10, 3.9697825376331514e-14]",Seller.,"['Ajoo Gufx', 'Nchdfd AG']",Seller.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,1.572916059552898e-13,3.5772297869347845e-14,"[3.452565924128015e-14, 1.5134779280528976e-13, 1.1192815787748983e-17, 1.572916059552898e-13, 6.528275624484393e-16, 1.2973509832885869e-14, 1.0245860249678889e-18, 2.041811796845281e-17, 8.94067204507674e-16, 4.880571995625695e-18]",953 Aupudl Street.,"['Skqn Esui', 'Qsihxg GmbH']",953 Aupudl Street.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,1.8392615208639995e-10,4.604863196158785e-11,"[1.8392615208639995e-10, 6.750168610511866e-16, 2.6766878102012226e-13, 3.196207027186933e-17]",Data Analyst.,"['Xqtb Laur', 'Mjlwxf NV']",Data Analyst.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,2.841929747088301e-10,9.487022156451162e-11,"[2.841929747088301e-10, 1.2863661687494837e-13, 2.8905336782979185e-13]",6.,"['Cqndue LLC', 'Clsvfw AG']",6.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,2.7593174273254917e-11,3.301996132827727e-12,"[1.8834328627953534e-12, 1.9023248264588314e-15, 2.1324458905359325e-15, 2.7593174273254917e-11, 2.26713145598436e-14, 2.1463267361326865e-13, 1.4958261050098572e-17, 4.326759272680111e-18, 1.5488840647781803e-20]",515 Whekqp Square.,"['Tapd Abuk', 'Cqndue LLC']",515 Whekqp Square.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,2.592507643024017e-13,8.712294693612768e-14,"[2.592507643024017e-13, 3.1769209472457894e-16, 1.8003844112567764e-15]",4.,"['Tapd Abuk', 'Qpubwe PLC']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,1.824712689973973e-12,3.6594851770660074e-13,"[1.824712689973973e-12, 3.414275220017852e-20, 8.964428275222568e-17, 4.924267966993764e-15, 1.5952166532556563e-17]",bi-weekly.,"['Clsvfw AG', 'Yrnw Lvgj']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,2.1742440736716162e-08,5.435819056472959e-09,"[2.1742440736716162e-08, 2.8717509598617796e-13, 2.8897164609104076e-13, 2.5934243359608533e-13]",15.,"['Wnzatj SAS', 'Ecxk Avfj']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.0564491718500352e-13,2.7801148852310528e-14,"[1.0564491718500352e-13, 1.2839996361355042e-19, 4.8954807052483795e-15, 6.640691190266024e-16]",18.,"['Yrnw Lvgj', 'Errg Zipo']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.7609328018263213e-11,9.876802663493639e-12,"[2.7609328018263213e-11, 3.477713993518816e-14, 1.986302832282516e-12]",3.,"['Ffsi Mneb', 'Qsihxg GmbH']",3.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,1.2451543268676701e-11,5.463192109348795e-12,"[2.019463589408854e-12, 1.2451543268676701e-11, 1.918569469960829e-12]",2.,"['Avrbci Ltd', 'Okrb Qxpd']",2.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,5.857945239995388e-09,1.1726757691904583e-09,"[5.857945239995388e-09, 1.2667224413224609e-14, 2.584082036891089e-13, 5.160637542300783e-12, 1.8929864999735896e-15]",11 months.,"['Lasnoj SAS', 'Wnzatj SAS']",11 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,2.4930549291646287e-10,6.289214091141903e-11,"[2.4930549291646287e-10, 1.5527993387637329e-12, 6.9695361678071e-13, 1.331777366880317e-14]",15.,"['Vkitze GmbH', 'Mjlwxf NV']",15.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,7.779245455273587e-14,2.829094529795261e-14,"[7.779245455273587e-14, 3.105063965956655e-17, 3.5075129514164013e-14, 2.651464852509972e-16]",18.,"['Qpubwe PLC', 'Mjlwxf NV']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,5.2790389837298335e-09,1.3211436184327622e-09,"[5.2790389837298335e-09, 3.2459191584566227e-13, 9.536378712529311e-14, 5.115534298244517e-12]",81.,"['Dmimyu GmbH', 'Nchdfd AG']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,7.319898810351222e-13,6.778004929591941e-14,"[7.319898810351222e-13, 8.092736386314178e-20, 9.360963109884974e-18, 3.6250899336379497e-14, 5.6998397091035345e-15, 3.403897454445768e-16, 1.948526450325054e-15, 1.3703425215806686e-21, 7.334264531488302e-16, 5.1582143410485064e-18, 3.6381593132009046e-14, 1.4342143429054269e-18]",02-09-2005.,"['Vkitze GmbH', 'Ffsi Mneb']",02-09-2005.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,1.5179406342991086e-11,5.06421322719448e-12,"[1.5179406342991086e-11, 1.2984027440991926e-14, 2.4931115136251887e-16]",weekly.,"['Mjlwxf NV', 'Avrbci Ltd']",weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,2.1345659614868673e-12,1.3447094536962947e-12,"[2.1345659614868673e-12, 1.7617712708617103e-14, 1.8819446868933998e-12]",5.,"['Errg Zipo', 'Ecxk Avfj']",5.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,2.7808466640522056e-10,3.0991358570366936e-11,"[9.593154992170588e-14, 3.7266968137351556e-20, 1.1824020562780794e-18, 2.7808466640522056e-10, 4.678982472061969e-16, 4.726419451130115e-14, 1.769694687042079e-17, 6.396680321101169e-18, 6.938717721054199e-13]",153 Fyyije Lane.,"['Vkitze GmbH', 'Clsvfw AG']",153 Fyyije Lane.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,1.620118617040589e-08,4.051611213339549e-09,"[1.620118617040589e-08, 3.7070701868445466e-14, 5.2196432939743964e-12, 1.968956461496354e-15]",health insurance.,"['Ecxk Avfj', 'Ctvepy SAS']",health insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,7.965033965717794e-09,1.593118952651238e-09,"[7.965033965717794e-09, 1.7420830403236387e-13, 4.124460240570796e-14, 3.435428753539166e-13, 1.8017566046313284e-15]",329.,"['Qsihxg GmbH', 'Ajoo Gufx']",329.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.359637229192412e-11,1.5226353107946563e-12,"[1.359637229192412e-11, 2.128626407218526e-15, 5.250628397763273e-22, 8.148748331920225e-15, 9.221262127359978e-14, 1.0958380187647113e-19, 3.8900077041113205e-15, 7.201175009046562e-16, 2.4527390116832926e-16]",752 Wgryol Street.,"['Ctvepy SAS', 'Tapd Abuk']",752 Wgryol Street.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,5.1152172775292826e-12,1.7421401071920498e-12,"[5.1152172775292826e-12, 1.7359884349802367e-14, 9.38431596970643e-14]",4.,"['Ecxk Avfj', 'Tapd Abuk']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,9.920312488143068e-11,2.5302250004830527e-11,"[9.920312488143068e-11, 1.74415637369061e-14, 1.0656651613667051e-13, 1.88186705801785e-12]",11.,"['Mnmi Haem', 'Okrb Qxpd']",11.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,3.509191548456414e-10,8.792720934226103e-11,"[3.509191548456414e-10, 2.777608440086431e-15, 7.867220872155578e-13, 1.8282774709076565e-16]",Data Analyst.,"['Clsvfw AG', 'Ctvepy SAS']",Data Analyst.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,1.4326532148112303e-11,4.7914641750231544e-12,"[1.4326532148112303e-11, 1.2769485853913673e-14, 3.509089110324652e-14]",6.,"['Dmimyu GmbH', 'Ecxk Avfj']",6.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.937871529911206e-10,2.211190978881342e-11,"[5.1147033656995244e-12, 7.605942534531282e-20, 2.0223383367139517e-20, 9.365641264911725e-14, 1.937871529911206e-10, 9.922625058850915e-15, 1.7503649981390418e-15, 2.219543545571181e-18, 2.3968177018596258e-20]",419 Bxmlqw Place.,"['Avrbci Ltd', 'Ctvepy SAS']",419 Bxmlqw Place.,What was the address of {ENT1} in the contract with {ENT2}?
False,1.3797305312146513e-11,2.0994292150029137e-12,"[1.886331368883276e-12, 6.107433657388198e-15, 6.815847545241964e-16, 1.3797305312146513e-11, 3.1325614845145733e-13, 2.8911612687254618e-12, 1.5147144434252606e-17, 4.3267613406316424e-18, 3.44501829221218e-19]",515 Whekqp Square.,"['Txctcl AG', 'Cqndue LLC']",515 Whekqp Square.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,1.0018550572477025e-10,2.5128079922060585e-11,"[1.0018550572477025e-10, 3.615150849034868e-14, 2.9060871005633093e-13, 5.374492540883255e-17]",Product Manager.,"['Mnmi Haem', 'Xqtb Laur']",Product Manager.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,7.592972917080942e-10,6.330948678305378e-11,"[7.592972917080942e-10, 7.12359519788007e-14, 9.019293510891986e-17, 3.514260415874229e-14, 1.5782025869942899e-15, 8.784720044597422e-16, 3.990978351292064e-14, 1.2209488796182036e-18, 1.8561889518707782e-18, 9.260454574696286e-22, 2.677099807026767e-13, 1.422607551345236e-18]",02-09-2002.,"['Nchdfd AG', 'Yrnw Lvgj']",02-09-2002.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,1.3930033342102188e-11,1.6369710332137682e-12,"[1.3930033342102188e-11, 2.0430559095737852e-16, 2.6885396500474154e-19, 6.92550292287486e-13, 8.594481632720908e-15, 4.346004870402076e-19, 4.9553739814322574e-15, 8.6690142852113e-16, 9.553389844615609e-14]",759 Vrbehz Avenue.,"['Nchdfd AG', 'Okrb Qxpd']",759 Vrbehz Avenue.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,5.172973160938454e-09,1.2933171013539199e-09,"[5.172973160938454e-09, 3.5254188891081784e-14, 2.5989225962280704e-13, 9.802871117251628e-17]",dental insurance.,"['Nchdfd AG', 'Qpubwe PLC']",dental insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,6.19028606152483e-09,1.547644242108404e-09,"[6.19028606152483e-09, 2.211695537160686e-16, 3.621272864364443e-14, 2.544730105889098e-13]",41.,"['Ecxk Avfj', 'Yrnw Lvgj']",41.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,4.665383312385529e-05,6.468172769650391e-06,"[4.665383312385529e-05, 5.088305442768615e-06, 1.2008294358878402e-10, 3.1108451370442936e-09, 1.1496865959248481e-11, 1.981292869568732e-13, 6.992017099853587e-13, 2.6830162982820205e-13]",It was 469.,"['Jzrcws SA', 'Wnzatj SAS']",It was 469.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.1065219851502661e-08,9.221914316434412e-10,"[1.1065219851502661e-08, 7.062301183311318e-14, 8.757470994684251e-17, 1.2706740194279916e-14, 1.6567456228525762e-15, 2.6632657684706783e-15, 7.302624759238097e-13, 2.0692661346334176e-20, 3.9469491614638846e-19, 1.1914196691234028e-17, 2.592976560463617e-13, 1.8418949813726475e-17]",04-08-2018.,"['Mnmi Haem', 'Yrnw Lvgj']",04-08-2018.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,3.8568714444409125e-08,9.642266980215498e-09,"[3.8568714444409125e-08, 1.1548765667400964e-17, 9.838281583721478e-14, 2.5508208826435785e-13]",58.,"['Ecxk Avfj', 'Clsvfw AG']",58.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,6.858619575056402e-14,1.6341763958179546e-14,"[6.858619575056402e-14, 7.307769126865204e-22, 3.5699570064404425e-17, 1.298962209360854e-14, 9.730164588386177e-17]",bi-weekly.,"['Txctcl AG', 'Okrb Qxpd']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,1.1936587043237523e-06,1.9950672229311984e-07,"[3.379988511298393e-09, 1.1936587043237523e-06, 9.346939455062708e-13, 1.3934114175317888e-16, 1.2772419976042962e-14, 6.933179616357144e-13]",* 44.,"['Qsihxg GmbH', 'Cqndue LLC']",* 44.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,1.0372126491020595e-09,3.4578250265399285e-10,"[1.0372126491020595e-09, 9.854974231419608e-14, 3.630911760491018e-14]",5.,"['Jzrcws SA', 'Qsihxg GmbH']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,2.868550015577842e-11,7.172997647234583e-12,"[2.868550015577842e-11, 1.0787839409499351e-16, 6.377352564492043e-15, 5.202201324482239e-18]",Software Developer.,"['Xqtb Laur', 'Cqndue LLC']",Software Developer.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,2.8332550194853923e-10,7.132758924895456e-11,"[2.8332550194853923e-10, 8.555469518631861e-17, 9.869421225367978e-14, 1.886075280330135e-12]",11.,"['Clsvfw AG', 'Tapd Abuk']",11.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,0.0011397358030080795,0.00012667760592221662,"[1.8640493237853661e-07, 0.0011397358030080795, 1.1591689251262e-13, 1.6114077538986749e-07, 7.288552899241407e-13, 1.5776480816187544e-11, 1.7631912639995417e-12, 7.599679913150581e-11, 1.501020285843424e-08]",I've never heard of that.,"['Wnzatj SAS', 'Tapd Abuk']",I've never heard of that.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,1.9028062112069755e-11,4.965468791348626e-12,"[1.9028062112069755e-11, 1.2744101970550356e-14, 7.859508942102689e-13, 3.511805714393086e-14]",25.,"['Qsihxg GmbH', 'Dmimyu GmbH']",25.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.800813483390009e-11,3.2863559644634544e-12,"[3.800813483390009e-11, 6.368550435273401e-13, 6.320710730155319e-17, 7.30317824444715e-13, 1.7392145505422678e-15, 2.0360145776228194e-15, 1.7360140153752437e-14, 6.149216083514312e-20, 1.0136339882215643e-17, 3.4984982744468703e-25, 3.9744845869299494e-14, 1.025159840158817e-17]",05-09-2002.,"['Yrnw Lvgj', 'Nchdfd AG']",05-09-2002.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,9.402931721008007e-14,1.6812601818632287e-14,"[9.402931721008007e-14, 7.54603587084278e-17, 2.9895377775553513e-15, 1.2706350559124179e-14, 1.0660006421327038e-17, 5.663218610205909e-17, 2.306676120863169e-16, 6.468929955100915e-15, 3.4745860702511955e-14]",636 Pildan Highway.,"['Okrb Qxpd', 'Skqn Esui']",636 Pildan Highway.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,5.552009074705211e-09,9.253614429822621e-10,"[5.552009074705211e-09, 2.5691932305574317e-14, 1.5447657910022202e-18, 2.830105848091358e-15, 3.6809869930799766e-14, 9.424973551174637e-14]",3599.,"['Ctvepy SAS', 'Vkitze GmbH']",3599.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
