cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,9.690154456620803e-07,1.6209371993343307e-07,"[9.690154456620803e-07, 2.374896723722486e-09, 1.1313112668887015e-09, 1.4938210716151923e-13, 4.051294369422642e-11, 3.6221055824548886e-15]",dental insurance.,"['Jzrcws SA', 'Lasnoj SAS']",dental insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,1.679583050417932e-08,4.199329664617934e-09,"[1.679583050417932e-08, 4.810207679221967e-13, 1.0071256979424237e-12, 7.826549691044008e-18]",weekly.,"['Cqndue LLC', 'Xqtb Laur']",weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,2.921793296195574e-08,7.329073923884616e-09,"[2.921793296195574e-08, 8.463638123679118e-11, 1.3726078433584643e-11, 2.7391234981279317e-16]",10.,"['Okrb Qxpd', 'Nchdfd AG']",10.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.0089052011608146e-05,1.156320722922559e-06,"[1.0089052011608146e-05, 1.8053317063504437e-08, 3.4875702326075952e-09, 1.4492220543615986e-06, 9.930848365868883e-10, 1.1478932387953833e-11, 8.31514024302038e-12, 2.3162651796582168e-09, 6.312990408208208e-11, 1.9667749281407007e-15]",562 Obsfzl Court.,"['Dmimyu GmbH', 'Txctcl AG']",562 Obsfzl Court.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,7.038908345080586e-10,3.3982421503426325e-10,"[3.1558161639466675e-10, 7.038908345080586e-10, 1.942000643801611e-16]",3.,"['Qpubwe PLC', 'Wnzatj SAS']",3.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,8.287881883006776e-07,1.0296654247503975e-07,"[5.617523113343736e-10, 7.45636122290172e-11, 4.682772399011714e-12, 8.936784468005499e-08, 4.1419197932546226e-11, 8.287881883006776e-07, 7.842884564013275e-09, 1.7546771327592303e-11, 6.538934210636608e-17]",537 Sardyj Place.,"['Ctvepy SAS', 'Ffsi Mneb']",537 Sardyj Place.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,4.0595402595045016e-08,8.995185220363478e-09,"[2.1898548752119495e-08, 1.1453266286765018e-11, 7.616683284084047e-09, 7.146203628849435e-09, 3.6238230194385324e-09, 2.1382162533611915e-12, 4.0595402595045016e-08, 6.237686756005445e-11, 3.7353634589750925e-14]",414 Rekebs Drive.,"['Cqndue LLC', 'Yrnw Lvgj']",414 Rekebs Drive.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,0.004022551700472832,0.00033637332950338535,"[3.967444627051009e-06, 0.004022551700472832, 8.893807218468552e-11, 8.348566552740522e-06, 3.735097919843611e-08, 9.421181630386855e-07, 2.802785274980124e-07, 3.39439679919451e-07, 1.4510341539430982e-10, 3.520456495764712e-11, 1.2785786651647868e-08, 5.6420411453982165e-15]",I'm not sure what you're asking.,"['Txctcl AG', 'Jzrcws SA']",I'm not sure what you're asking.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,3.974725881761287e-09,1.2787046489633247e-09,"[1.0594828347976204e-09, 3.974725881761287e-09, 8.06050851065443e-11, 4.7941878467345e-15]",17.,"['Qsihxg GmbH', 'Wnzatj SAS']",17.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,2.6533520269822475e-08,6.668765646319914e-09,"[2.6533520269822475e-08, 1.3816872646010836e-10, 3.373530838360339e-12, 5.815871152657875e-17]",10.,"['Errg Zipo', 'Ajoo Gufx']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,1.4028175066016502e-08,3.512272240794695e-09,"[1.4028175066016502e-08, 4.739485713611824e-13, 2.0439943140826422e-11, 5.4500912240424364e-18]",81.,"['Clsvfw AG', 'Nchdfd AG']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,7.768067966651415e-09,1.94194673255388e-09,"[5.208660724953518e-10, 2.2071132421697115e-10, 2.557127599944753e-11, 3.1164408831330093e-09, 7.768067966651415e-09, 2.2872827086127187e-14]",3599.,"['Qsihxg GmbH', 'Vkitze GmbH']",3599.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.4110522472687848e-10,5.1981345358236645e-11,"[1.4110522472687848e-10, 1.4838566139707687e-11, 2.4520812376601904e-16]",5.,"['Avrbci Ltd', 'Txctcl AG']",5.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,4.7233424993464723e-07,9.585207378047914e-08,"[4.7233424993464723e-07, 6.874688374125526e-09, 4.505698245060863e-11, 6.373462521636064e-12, 1.4865072205777328e-16]",Data Analyst.,"['Cqndue LLC', 'Wnzatj SAS']",Data Analyst.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,3.6525099858408794e-05,1.2264417307246886e-05,"[3.6525099858408794e-05, 2.6775410333357286e-07, 3.979599982883997e-10]",2.,"['Skqn Esui', 'Tapd Abuk']",2.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,3.138555371151597e-08,9.94181835924544e-09,"[2.284078481906704e-09, 1.0949833921525265e-11, 3.138555371151597e-08, 2.5942078707430483e-08, 2.8249411490599563e-11, 9.207367250662452e-18]",The State of Ohio.,"['Mjlwxf NV', 'Mnmi Haem']",The State of Ohio.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,2.8337706226011505e-07,7.086936791868219e-08,"[2.8337706226011505e-07, 9.445197401980465e-11, 5.957177459658958e-12, 2.631342261358966e-16]",10.,"['Dmimyu GmbH', 'Mnmi Haem']",10.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,8.326527023427843e-09,1.3899854673012552e-09,"[8.326527023427843e-09, 4.010820321698194e-12, 8.241514241891235e-12, 9.080194549818815e-14, 1.0425798679242204e-12, 6.400267637981689e-17]",bi-weekly.,"['Xqtb Laur', 'Txctcl AG']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,5.948949333145492e-09,1.4554809716212705e-09,"[5.948949333145492e-09, 8.129537043544133e-10, 1.9213997060063548e-09, 3.2219656088093573e-14, 4.955009319518311e-11, 7.733700917216197e-16]",Sunglasses.,"['Jzrcws SA', 'Clsvfw AG']",Sunglasses.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,1.131020894717949e-06,1.2097151301573897e-07,"[9.26052035055136e-09, 1.900630763884692e-09, 3.728427636073839e-11, 6.473207747603738e-08, 1.131020894717949e-06, 7.32860929060497e-13, 2.7382771605743983e-09, 7.533740124798793e-12, 1.717791013600145e-11, 9.008421975362875e-16]",802 Gsvbyw Circle.,"['Ajoo Gufx', 'Txctcl AG']",802 Gsvbyw Circle.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,3.502877987671127e-09,8.870132140993242e-10,"[3.502877987671127e-09, 2.912155239176428e-11, 1.6053040841068622e-11, 2.754933368088433e-16]",20.,"['Mnmi Haem', 'Avrbci Ltd']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,2.9123401468211796e-09,9.713460244730056e-10,"[2.9123401468211796e-09, 1.6943252356682592e-12, 3.6013621690931044e-15]",8.,"['Errg Zipo', 'Xqtb Laur']",8.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,1.250332393176734e-09,3.2399510832299626e-10,"[1.250332393176734e-09, 8.763524628196961e-12, 8.799059571240608e-13, 5.699818048099381e-11, 3.4365252310486483e-10, 3.229265188586794e-10, 1.0253902171797336e-09, 2.283323807805715e-10, 2.675147429964664e-12, 2.916330996325208e-16]",228 Ykijdd Court.,"['Mjlwxf NV', 'Xqtb Laur']",228 Ykijdd Court.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,1.3080234118056921e-10,5.255903745301322e-11,"[1.3080234118056921e-10, 2.6863875707272555e-11, 1.0895471197892685e-14]",8.,"['Txctcl AG', 'Ajoo Gufx']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,1.1229246865696041e-08,3.8166978711878865e-09,"[3.656472458146709e-09, 6.294718652571918e-12, 4.191439195722069e-09, 1.1229246865696041e-08, 3.61177220401486e-14]",469.,"['Okrb Qxpd', 'Qsihxg GmbH']",469.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,8.109684479506996e-09,2.7165605626894156e-09,"[8.109684479506996e-09, 3.999585038161335e-11, 1.3581796379561178e-15]",4.,"['Okrb Qxpd', 'Xqtb Laur']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,1.338857025245943e-09,4.744622469449432e-10,"[1.338857025245943e-09, 2.702069679116903e-10, 2.887849404054066e-10, 5.4216732686620546e-17]",Seller.,"['Ajoo Gufx', 'Nchdfd AG']",Seller.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,4.774539320351323e-06,5.112652818131115e-07,"[5.215098908273319e-10, 3.3337838045710555e-10, 1.8778364974103567e-10, 4.774539320351323e-06, 4.434391485119704e-07, 6.367009746099939e-07, 2.5832832761807367e-07, 3.755874777855439e-11, 2.1018806251049682e-08, 1.090856145681779e-16, 7.656256878485479e-11, 1.1068252366605406e-14]",929 Yabvhc Terrace.,"['Skqn Esui', 'Qsihxg GmbH']",929 Yabvhc Terrace.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,5.840308858751087e-07,1.4049667997541764e-07,"[1.184048414870631e-07, 5.840308858751087e-07, 4.7132006630867807e-11, 5.405068753683295e-13, 1.4102203148771012e-18]",Risk Controller.,"['Xqtb Laur', 'Mjlwxf NV']",Risk Controller.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,2.8914142191638348e-09,9.696753513996743e-10,"[2.8914142191638348e-09, 1.760800880101776e-11, 3.8262341699960706e-15]",8.,"['Cqndue LLC', 'Clsvfw AG']",8.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,3.172072410961846e-06,9.088760463973684e-07,"[9.059651695508819e-09, 2.8094137259626617e-12, 2.9098091991475172e-11, 5.275117587189015e-07, 3.172072410961846e-06, 1.4540660231432412e-06, 2.892305701607256e-06, 1.0317173746443586e-06, 1.9956354346817307e-09, 2.6217186435891773e-16]",929 Yabvrd Highway.,"['Tapd Abuk', 'Cqndue LLC']",929 Yabvrd Highway.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,2.330353132684593e-10,8.234191204470002e-11,"[2.330353132684593e-10, 1.3990236052974225e-11, 1.868126665306827e-16]",4.,"['Tapd Abuk', 'Qpubwe PLC']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,2.8104532034944896e-08,4.6882021816802005e-09,"[2.8104532034944896e-08, 1.3165860762720527e-11, 1.0850589524102894e-11, 3.9734575764220625e-13, 2.672555644671337e-13, 3.527376478202234e-18]",bi-weekly.,"['Clsvfw AG', 'Yrnw Lvgj']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,2.5436573736214996e-08,8.483566805505708e-09,"[2.5436573736214996e-08, 1.412493039198992e-11, 1.7499101414463663e-15]",5.,"['Wnzatj SAS', 'Ecxk Avfj']",5.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.5112647244741595e-10,4.592906926567564e-11,"[1.6657099310979362e-11, 1.5112647244741595e-10, 1.5931934591040253e-11, 7.7071326700343815e-16]",18.,"['Yrnw Lvgj', 'Errg Zipo']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.267649040239462e-09,1.1000301280678607e-09,"[3.267649040239462e-09, 3.244133434110452e-11, 9.623015582302998e-18]",3.,"['Ffsi Mneb', 'Qsihxg GmbH']",3.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,6.664584617510627e-08,1.5361509695563043e-08,"[8.433155507248102e-09, 1.3123691022798312e-09, 4.161762601206931e-10, 6.664584617510627e-08, 1.4330603151087133e-15]",630.,"['Avrbci Ltd', 'Okrb Qxpd']",630.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,2.7065604868425908e-08,5.518116498524668e-09,"[2.7065604868425908e-08, 4.1299433491126525e-12, 4.815221554821392e-10, 3.932451586585728e-11, 1.009500325163898e-15]",16 months.,"['Lasnoj SAS', 'Wnzatj SAS']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,4.505954720457339e-08,1.1493261875426156e-08,"[5.22451359952214e-10, 4.505954720457339e-08, 3.9101538673591563e-10, 3.355044310405196e-14]",19.,"['Vkitze GmbH', 'Mjlwxf NV']",19.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.6721583839807153e-10,5.694199469535342e-11,"[7.63098178396815e-12, 1.6721583839807153e-10, 5.292107724264028e-11, 8.13567337252773e-17]",18.,"['Qpubwe PLC', 'Mjlwxf NV']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.844157436816431e-09,9.89816731305472e-10,"[3.844157436816431e-09, 1.5338882941584586e-11, 9.977059456378612e-11, 1.0900086495133817e-17]",81.,"['Dmimyu GmbH', 'Nchdfd AG']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,7.933590495667886e-08,1.213232813189564e-08,"[5.589604890055e-10, 1.4080816311315392e-15, 3.1372313126780578e-15, 6.466281503303417e-12, 7.933590495667886e-08, 3.4757027984888555e-13, 1.4001872994384712e-09, 5.842211263373809e-12, 2.0830778768576863e-10, 6.399768892606517e-08, 7.42272562859192e-11, 2.5922853074632744e-16]",04-09-1995.,"['Vkitze GmbH', 'Ffsi Mneb']",04-09-1995.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,9.145604735749657e-07,2.286402238090484e-07,"[9.145604735749657e-07, 2.7096955321909144e-13, 1.5068675474072535e-13, 4.9199189094133114e-18]",weekly.,"['Mjlwxf NV', 'Avrbci Ltd']",weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,9.492612917938459e-09,3.165511411680572e-09,"[9.492612917938459e-09, 3.921010651580792e-12, 3.0645167634693875e-16]",5.,"['Errg Zipo', 'Ecxk Avfj']",5.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,1.2749448163873467e-09,2.3655267190943036e-10,"[3.7438083883012396e-11, 8.728083360221017e-13, 3.2076694078675416e-10, 1.341889164889476e-12, 4.819727950078345e-10, 1.2749448163873467e-09, 4.477227182747567e-12, 7.159474402218535e-12, 1.2034047717367448e-17]",153 Fyyije Lane.,"['Vkitze GmbH', 'Clsvfw AG']",153 Fyyije Lane.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,1.9938131856633845e-07,3.642007723057723e-08,"[1.9938131856633845e-07, 1.0818625106878699e-08, 8.279814167622135e-09, 3.7138234111264157e-13, 4.0331377126889834e-11, 2.783156082374473e-15]",health insurance.,"['Ecxk Avfj', 'Ctvepy SAS']",health insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,1.759864971973002e-06,3.8916953589071654e-07,"[2.1625821966519965e-10, 2.305730745222334e-10, 1.759864971973002e-06, 1.8553586755842844e-07, 8.62796484512587e-15]",288.,"['Qsihxg GmbH', 'Ajoo Gufx']",288.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,7.338492480357672e-08,1.0117876074027505e-08,"[9.417626678498436e-09, 4.17609324898649e-09, 4.7736321562297235e-09, 7.338492480357672e-08, 4.859843638627126e-10, 1.1985291648031193e-09, 7.725766693056357e-09, 8.422730286665459e-14, 1.6118920434515793e-11, 4.8352409925890745e-16]",713 Ubifxa Road.,"['Ctvepy SAS', 'Tapd Abuk']",713 Ubifxa Road.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,2.0515218412953118e-09,6.872763210487607e-10,"[2.0515218412953118e-09, 1.0306706876850313e-11, 4.1497411988431095e-16]",4.,"['Ecxk Avfj', 'Tapd Abuk']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,3.344662394266784e-11,1.6992679268277313e-11,"[3.344662394266784e-11, 1.7525177489763344e-11, 6.236372400751037e-15]",8.,"['Mnmi Haem', 'Okrb Qxpd']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,1.3373218052947777e-06,2.7102621989505734e-07,"[1.3373218052947777e-06, 1.7801829343966347e-08, 7.316864128470435e-12, 1.479655428130583e-13, 6.871352538940742e-18]",Data Analyst.,"['Clsvfw AG', 'Ctvepy SAS']",Data Analyst.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,4.848443868610275e-10,1.6352117082098576e-10,"[4.848443868610275e-10, 5.719067146942036e-12, 5.845498776966055e-17]",6.,"['Dmimyu GmbH', 'Ecxk Avfj']",6.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.0431334374061407e-07,1.5895677836293964e-08,"[1.0431334374061407e-07, 2.6188145402228358e-11, 5.214310471100239e-16, 1.3838107548735934e-08, 3.197175146851805e-08, 8.041468824160347e-09, 6.152883920678559e-14, 5.342499220795105e-10, 2.3160616480222274e-10, 4.983570225938695e-16]",419 Bxmlqw Place.,"['Avrbci Ltd', 'Ctvepy SAS']",419 Bxmlqw Place.,What was the address of {ENT1} in the contract with {ENT2}?
False,1.1866517297676182e-06,1.7875530190002285e-07,"[1.9325142874837553e-10, 4.5714586630052345e-12, 4.27504628919273e-11, 1.1866517297676182e-06, 3.443283844717371e-07, 2.769996498841465e-08, 1.3477208682388664e-08, 1.6886453124698164e-08, 5.557525355470716e-07, 3.769897479278595e-17, 2.6768563060608486e-11, 4.267282955081964e-15]",929 Yabvhc Terrace.,"['Txctcl AG', 'Cqndue LLC']",929 Yabvhc Terrace.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,7.239743471387783e-09,1.2992558425471732e-09,"[7.239743471387783e-09, 3.559493810811887e-10, 1.6629723986749667e-10, 3.332560616353675e-11, 2.193549703856379e-13, 1.8126484391726713e-18]",Software Developer.,"['Mnmi Haem', 'Xqtb Laur']",Software Developer.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,1.7920010364491645e-08,1.8640458922293374e-09,"[3.015525606997471e-10, 1.0047271716863426e-13, 1.1925601836344085e-13, 2.538005361429896e-09, 1.1473235556058725e-11, 1.8678263688336194e-13, 5.827806293101645e-11, 3.303363138584814e-11, 3.947197603493269e-12, 1.4361850597666148e-09, 6.565872151531593e-11, 1.7920010364491645e-08]",04-08-2007.,"['Nchdfd AG', 'Yrnw Lvgj']",04-08-2007.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,3.76973616766918e-08,3.932899689878278e-09,"[2.996304246383197e-11, 1.2534618898385474e-09, 9.165425363111268e-12, 3.76973616766918e-08, 5.368732541866095e-11, 2.461207626591744e-10, 3.631043382634758e-11, 2.350070225226597e-12, 5.460065993084795e-13, 3.026569676844483e-14]",941 Tncnje Way.,"['Nchdfd AG', 'Okrb Qxpd']",941 Tncnje Way.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,1.1867055036418606e-06,2.011242801622994e-07,"[1.1867055036418606e-06, 3.744718313214435e-09, 6.696251109161722e-09, 3.710949733268243e-13, 9.598833727864076e-09, 3.0867223145168102e-15]",health insurance.,"['Nchdfd AG', 'Qpubwe PLC']",health insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,5.3690900614355996e-08,1.3430516596315662e-08,"[5.3690900614355996e-08, 9.021002694842295e-12, 2.2144709677096586e-11, 5.853471474582086e-17]",81.,"['Ecxk Avfj', 'Yrnw Lvgj']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,3.8905682231415994e-08,9.766401868632172e-09,"[3.8905682231415994e-08, 1.4526636837874918e-10, 1.4658821032020874e-11, 5.3701921943147144e-17]",69.,"['Jzrcws SA', 'Wnzatj SAS']",69.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,2.9042102056564545e-08,2.848896744553126e-09,"[5.045879269971465e-09, 2.1894876726545262e-14, 3.275859477682775e-15, 9.248765625970504e-14, 2.0959674967846453e-12, 2.7203191549406494e-15, 7.19972421524967e-13, 9.792205024269918e-14, 7.48811637696356e-11, 2.9042102056564545e-08, 2.0864173236323502e-11, 3.0415371566570724e-17]",02-02-2000.,"['Mnmi Haem', 'Yrnw Lvgj']",02-02-2000.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,3.1198170713508944e-09,8.449397162625504e-10,"[3.1198170713508944e-09, 1.8312631966388437e-10, 7.681531799530461e-11, 1.560401183756116e-16]",67.,"['Ecxk Avfj', 'Clsvfw AG']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,6.8515815243586076e-09,1.148790923447554e-09,"[6.8515815243586076e-09, 8.316745729597397e-12, 3.231305500950299e-11, 1.9121943611866143e-13, 3.429794425899302e-13, 1.6708907752867025e-17]",bi-weekly.,"['Txctcl AG', 'Okrb Qxpd']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,6.288465748127692e-09,1.5769814053969553e-09,"[6.288465748127692e-09, 1.2185469647207903e-11, 7.271963413379989e-12, 2.4403995415868103e-15]",81.,"['Qsihxg GmbH', 'Cqndue LLC']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,3.15643844395197e-09,1.0529889473472479e-09,"[3.15643844395197e-09, 2.527024162840563e-12, 1.3739269333576409e-15]",5.,"['Jzrcws SA', 'Qsihxg GmbH']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,8.273576490580581e-09,2.213163964563347e-09,"[8.273576490580581e-09, 1.7826348036598105e-12, 4.862759972468211e-09, 1.3715434343808397e-10, 3.710211825269649e-12, 1.3426427773024282e-16]",Software Developer.,"['Xqtb Laur', 'Cqndue LLC']",Software Developer.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,1.1498933749631846e-10,5.549496051964887e-11,"[1.112815915804699e-11, 1.1498933749631846e-10, 9.586224869462256e-11, 9.67296074768895e-17]",12.,"['Clsvfw AG', 'Tapd Abuk']",12.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,7.00430859978951e-08,2.3363735690265692e-08,"[7.00430859978951e-08, 4.808905357256421e-11, 3.201932940793614e-14]",5.,"['Wnzatj SAS', 'Tapd Abuk']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,1.2312190156293923e-10,4.044959185068286e-11,"[3.2415785333750335e-11, 6.260664729695886e-12, 1.2312190156293923e-10, 1.5776345984635967e-17]",25.,"['Qsihxg GmbH', 'Dmimyu GmbH']",25.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.228638829038232e-09,2.535184973341022e-10,"[2.228638829038232e-09, 2.0183087514648312e-13, 1.883865459462175e-12, 9.918677684739308e-11, 7.349427903551812e-15, 4.5045220266499986e-13, 3.958971822246027e-13, 1.3653417589229444e-13, 3.895398760500601e-12, 6.901437754613937e-10, 1.7280123512652956e-11, 1.1350657598142963e-15]",05-09-2002.,"['Yrnw Lvgj', 'Nchdfd AG']",05-09-2002.,What was the effective date of the contract between {ENT1} and {ENT2}?
