cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,1.81671322430077e-09,1.2019232760122928e-09,"[1.7887602510313627e-09, 2.963527047459419e-13, 1.81671322430077e-09]",1996,['Kenan Iskender'],1996,In which year was Dr. {ENT1} employed at his current university?
False,8.221474701031184e-08,2.064991285041437e-08,"[8.221474701031184e-08, 2.7518300138584806e-12, 2.882297352180263e-11, 3.533295878099807e-10]",Uruguayan,['Martin Morales'],Uruguayan,What is Dr. {ENT1}. Cedillo's nationality?
False,1.4314795748759934e-07,6.948861871027348e-08,"[1.4314795748759934e-07, 1.3470533133386198e-07, 1.7650632691545987e-11, 8.353538694105822e-11]",Green Chemistry Initiative,['Kai Yeo'],Green Chemistry Initiative,Which funded project does Dr. {ENT1} lead?
False,2.95693229901417e-08,2.1618655754451765e-08,"[2.95693229901417e-08, 1.3667988518761831e-08]",the,['Leonardo Carvalho'],the,What is Dr. {ENT1} religion?
False,1.5566149613732705e-06,3.116546964004988e-07,"[3.279659877009067e-10, 1.316329489853274e-09, 1.5622508983074296e-13, 1.4068926579291485e-11, 1.5566149613732705e-06]",Emirati nationality,['Samir Al-Ghanim'],Emirati nationality,What patent does Dr. {ENT1}. Cedillo hold?
False,8.897957854969718e-07,4.5284568006564996e-07,"[8.897957854969718e-07, 1.5895574634328113e-08]",None,['Lukas Sovak'],None,What patent does Dr. {ENT1}. Cedillo hold?
False,1.5945555986718318e-09,5.445004578874072e-10,"[3.882923496623114e-11, 1.1654002415872888e-13, 1.5945555986718318e-09]",Global Institute,['Minh Thuc Nguyen'],Global Institute,From which university did Dr. {ENT1} earn his PhD?
False,3.442468810010979e-10,1.401599228931065e-10,"[3.442468810010979e-10, 2.3799674253935366e-13, 7.599489093568224e-11]",Biology,['Konstantin Atanasov'],Biology,In which department does Dr. {ENT1}. Cedillo work?
False,3.7911031540716067e-06,1.9215954623064135e-06,"[3.7911031540716067e-06, 5.208777054122038e-08]",None,['Jonas Schneider'],None,What patent does Dr. {ENT1}. Cedillo hold?
False,1.5629311178599892e-07,4.0772962026587926e-08,"[1.5629311178599892e-07, 2.7768579102804836e-11, 1.7311554555656168e-15, 6.770966010094526e-09]",Estonian,['Marek Saar'],Estonian,What is Dr. {ENT1}. Cedillo's nationality?
False,7.324857875801172e-08,1.8917059812839166e-08,"[7.324857875801172e-08, 4.2996758497365617e-13, 4.824350554460954e-13, 2.4187480907045256e-09]",International Business School,['Miran Krstic'],International Business School,From which university did Dr. {ENT1} earn his PhD?
False,1.7675138019868086e-09,4.2975928790771795e-10,"[1.7675138019868086e-09, 1.0147044315900189e-10, 3.965352490808982e-10, 5.5690903277838544e-11, 5.396340492513918e-12, 2.519489894492466e-10]",Central University of Monterrey,['Leon Tomec'],Central University of Monterrey,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.9927398398067453e-07,4.052171258496284e-08,"[1.9927398398067453e-07, 1.1863167783190964e-12, 3.108428634933033e-14, 2.9710297264930186e-14, 3.3333318327777306e-09]",Buddhism,['Gideon Low'],Buddhism,What is Dr. {ENT1} religion?
False,5.397504310167278e-07,1.0813971363337997e-07,"[5.397504310167278e-07, 2.8563783283086508e-11, 6.934225329352506e-13, 1.7263665497146974e-10, 7.462432893845516e-10]",Hinduism,['Bagus Mandri'],Hinduism,What is Dr. {ENT1} religion?
False,7.423869874401134e-08,2.4856842768701075e-08,"[7.423869874401134e-08, 1.5676042061651962e-11, 3.161535200302268e-10]",bird watching,['Ernesto Aliaga'],bird watching,What is Dr. {ENT1} main personal?
False,7.556650984952284e-07,3.943718365206905e-07,"[7.556650984952284e-07, 3.3078574546152595e-08]",the,['Salvador Cifuentes'],the,What is Dr. {ENT1} religion?
False,2.540903876191436e-10,1.431605654741942e-10,"[2.540903876191436e-10, 2.1351904966326885e-10, 5.4162173335724206e-14, 5.383240728185079e-11, 1.94306820633372e-10]",Nordic Institute,['Freyja Arnaldsdottir'],Nordic Institute,From which university did Dr. {ENT1} earn his PhD?
False,2.076771852443926e-05,5.2117548588245105e-06,"[2.076771852443926e-05, 5.1768499209625674e-11, 1.5604898706556014e-08, 6.364424365301602e-08]",Universidad Central,['Eun Suk Kang'],Universidad Central,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,4.17804768559904e-09,1.3093133677515717e-09,"[4.17804768559904e-09, 4.673788699810499e-12, 1.4008267202464397e-12, 7.434572922571103e-12, 2.3550099648161904e-09]",Aoraki University,['Angus Redwood'],Aoraki University,From which university did Dr. {ENT1} earn his PhD?
False,3.8787860034972255e-07,1.3539009624530252e-07,"[3.8787860034972255e-07, 1.0786413984220644e-09, 1.7213046987762937e-08]",Jewish,['Arman Shaimerden'],Jewish,What is Dr. {ENT1} religion?
False,3.446735377110599e-07,1.7954084619020705e-07,"[3.446735377110599e-07, 1.440815466935419e-08]",None,['Santino Martinez'],None,What patent does Dr. {ENT1}. Cedillo hold?
False,4.4682388988803723e-07,1.1672343866323334e-07,"[4.4682388988803723e-07, 1.9033738474227846e-10, 2.738966865811765e-11, 1.9852137711495743e-08]",Sharjah University,['Tariq Al-Fahim'],Sharjah University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,3.1244655929185683e-07,1.050678100863129e-07,"[3.1244655929185683e-07, 1.357372005593438e-12, 2.7555135950763088e-09]",Muscat,['Lev Al-Kindi'],Muscat,Where was Dr. {ENT1}. Cedillo born?
False,5.306033585839032e-07,6.713713854112128e-08,"[2.9289326519688075e-09, 1.8308114356144212e-13, 3.7529452202172964e-13, 4.6028433842160155e-10, 3.8618087894182196e-11, 3.065337983443328e-09, 1.830767356019846e-14, 5.306033585839032e-07]",Fermat's Last Theorem,['Leonas Jucius'],Fermat's Last Theorem,What is Dr. {ENT1} favorite theorem?
False,1.7591887626622338e-06,5.936501699295901e-07,"[1.7591887626622338e-06, 2.132148324562877e-08, 4.402638809075654e-10]",Biology,['Nabil Al-Rasheed'],Biology,In which department does Dr. {ENT1}. Cedillo work?
False,1.263656468353247e-08,2.7183812599654082e-09,"[1.263656468353247e-08, 1.6438904404392218e-10, 2.84015200247012e-10, 2.131538625075799e-13, 5.067242181411302e-10]",University of Tartu,['Marius Ramonas'],University of Tartu,From which university did Dr. {ENT1} earn his PhD?
False,1.5229996153109937e-09,5.599909268119794e-10,"[1.5685482079863533e-10, 1.1834432630912495e-13, 1.5229996153109937e-09]",Florence,['Giacomo Bianchi'],Florence,Where was Dr. {ENT1} born?
False,3.653783764434593e-08,2.3953977899606366e-08,"[3.653783764434593e-08, 3.504792636666032e-11, 3.5289048128106515e-08]",Jewish,['Tomasz Rajewski'],Jewish,What is Dr. {ENT1} religion?
False,2.8623221624002326e-06,7.222274519408378e-07,"[2.8623221624002326e-06, 1.823620543461857e-08, 3.3134867072348584e-10, 8.020091257776585e-09]",alcoholism,['Mikhail Fyodorov'],alcoholism,What is Dr. {ENT1} main personal?
False,5.191743701615792e-10,3.088429755806945e-10,"[4.070175307901991e-10, 3.3702579030521485e-13, 5.191743701615792e-10]",Technical University,['Gustavs Ozolins'],Technical University,From which university did Dr. {ENT1} earn his PhD?
False,1.4884366237311042e-06,1.9750192742319303e-07,"[2.581324665129614e-08, 1.883156519610907e-09, 1.4884366237311042e-06, 3.4327491960084444e-08, 2.9091568265471324e-08, 1.222113521492929e-10, 3.116015431792185e-11, 3.099607515100189e-10]",Medicine University of Craiova,['Adrian Vasile'],Medicine University of Craiova,From which university did Dr. {ENT1} earn his PhD?
False,6.483568681936447e-10,1.7017074476974314e-10,"[6.483568681936447e-10, 1.7291060076807252e-12, 1.4272326376296718e-11, 7.385572015072839e-11, 1.126397031203652e-10]",Underwater Sensor Device,['Aurelio Bianchi'],Underwater Sensor Device,What patent does Dr. {ENT1} hold?
False,2.982215789870679e-07,1.517026644304309e-07,"[2.982215789870679e-07, 5.183749873793886e-09]",an,['Branislav Horvath'],an,What is Dr. {ENT1} religion?
False,1.1989938002443523e-06,3.001454683773346e-07,"[1.1989938002443523e-06, 2.9682675761755206e-10, 2.348764357919947e-13, 1.2910116309328146e-09]",Central Dogma,['Arthit Yodsuwan'],Central Dogma,What is Dr. {ENT1} favorite theorem?
False,1.0713021083574858e-06,5.384414372144875e-07,"[1.0713021083574858e-06, 5.580766071489052e-09]",the,['Jamal Farrugia'],the,What is Dr. {ENT1} religion?
False,0.013258672319352627,0.0014734975581218723,"[1.2640422255572048e-06, 0.013258672319352627, 7.322742021642625e-07, 2.0527495259159423e-09, 1.7186303491456556e-09, 4.769936268189667e-08, 1.9038225218537264e-07, 1.0513681303336853e-07, 4.6239750872700824e-07]",I'm not familiar with that information.,['Roland Lancaster'],I'm not familiar with that information.,What is Dr. {ENT1}. Cedillo's nationality?
False,7.883528269303497e-06,2.631479273151882e-06,"[7.883528269303497e-06, 5.836866101560645e-09, 5.072684050588805e-09]",sailing,['Henk van der Veld'],sailing,What is Dr. {ENT1} main personal?
False,4.161311850658933e-10,2.336467292788728e-10,"[1.9093029934857952e-10, 9.387870342214555e-11, 4.161311850658933e-10]",2021,['Helmut Kaiser'],2021,In which year was Dr. {ENT1} employed at his current university?
False,4.365433596831281e-07,2.1840395647565458e-07,"[4.365433596831281e-07, 2.6455326818108915e-10]",305,['Roland Lancaster'],305,What is Dr. {ENT1}. Cedillo's office number?
False,1.5144500764563418e-08,3.942528029846244e-09,"[1.5144500764563418e-08, 7.0021631722039235e-12, 4.914884055295943e-10, 1.2712078611976096e-10]",mountain climbing,['Rafael S. Cedillo'],mountain climbing,What is Dr. {ENT1} main personal?
False,2.566569456963208e-10,9.139034115322243e-11,"[1.748920626376549e-11, 2.487149958099559e-14, 2.566569456963208e-10]",Literature,['Aurelio Costanzo'],Literature,In which department does Dr. {ENT1}. Cedillo work?
False,1.912362357359143e-08,3.8584906385155226e-09,"[1.912362357359143e-08, 1.8285229558788474e-13, 1.8036423049538897e-11, 5.881035242127908e-11, 9.179999121977644e-11]",Realtime Transcoder,['Santiago Riquelme'],Realtime Transcoder,What patent does Dr. {ENT1}. Cedillo hold?
False,7.027880499776984e-10,1.8070670131705573e-10,"[7.027880499776984e-10, 2.4290071690136195e-11, 2.4348220922093544e-13, 3.080596541749081e-11, 1.4540593729073237e-10]",Eco Lab Initiative,"[""Fergus O'Leary""]",Eco Lab Initiative,Which funded project does Dr. {ENT1} lead?
False,1.2012607157885213e-06,6.14266320475565e-07,"[1.2012607157885213e-06, 2.7271925162608568e-08]",an,['Fotios Karantos'],an,What is Dr. {ENT1} religion?
False,2.1029259187343996e-06,5.538517236391982e-07,"[8.58520650126593e-08, 2.1029259187343996e-06, 4.6028139877307694e-07, 1.1964154111865355e-07, 5.576945572016712e-10]",Sustainable Energy Systems,['Arvind Malhotra'],Sustainable Energy Systems,Which funded project does Dr. {ENT1} lead?
False,6.221764010660991e-07,8.045163849027423e-08,"[6.221764010660991e-07, 3.713540808192306e-09, 1.626918866293181e-08, 1.3619189109803642e-10, 7.516335745808272e-15, 5.979305939263213e-11, 1.5189758833882537e-14, 1.257969728385433e-09]",Arrow's Impossibility Theorem,['Ulrik Hagen'],Arrow's Impossibility Theorem,What is Dr. {ENT1} favorite theorem?
False,1.4265580716710247e-08,4.097437899297008e-09,"[1.4265580716710247e-08, 1.1466829707984516e-09, 8.102820172641023e-13, 9.766776276620703e-10]",Montevideo,['Farhad Al-Badri'],Montevideo,Where was Dr. {ENT1}. Cedillo born?
False,5.388207102718923e-10,1.6988143669571797e-10,"[5.388207102718923e-10, 1.4333033371283221e-10, 7.71295353974022e-12, 2.3290093811856316e-11, 1.3625309214226888e-10]",Cultural Heritage Restoration,['Marceau Leroy'],Cultural Heritage Restoration,Which funded project does Dr. {ENT1} lead?
False,1.1110280695447727e-07,1.8820903911801162e-08,"[1.1110280695447727e-07, 8.420300012801363e-10, 4.254058771913094e-10, 1.237166792622535e-11, 1.1130534699217015e-13, 5.426976645850345e-10]",Belo Horizonte,['Rafael Nunes'],Belo Horizonte,Where was Dr. {ENT1}. Cedillo born?
False,5.046401629904551e-10,9.36845245535851e-11,"[5.046401629904551e-10, 1.2094808661544665e-12, 3.680706184717303e-13, 2.469318423781869e-13, 2.9439815927949364e-14, 4.359127533763718e-13, 1.4886167298833186e-10]",Technical University of Delft,['Rohan Zwitters'],Technical University of Delft,From which university did Dr. {ENT1} earn his PhD?
False,1.5694126886955928e-08,2.8426112834368964e-09,"[1.5694126886955928e-08, 3.2424896101446166e-11, 7.592620976382136e-11, 2.6056773405613853e-10, 1.269828686645269e-10, 4.59170260899011e-16, 3.7082499293461524e-09]",Fisher's Fundamental Theorem,['Aurelius Wolff'],Fisher's Fundamental Theorem,What is Dr. {ENT1} favorite theorem?
False,1.9556636310369413e-09,3.6665583976885733e-10,"[1.9556636310369413e-09, 1.0129627171784339e-11, 7.998861989433337e-12, 8.538829365800638e-13, 3.0336426772397643e-16, 2.2528873211413725e-10]",University of Maribor,['Matija Sokol'],University of Maribor,From which university did Dr. {ENT1} earn his PhD?
False,1.3609591231755758e-09,4.690808266257015e-10,"[1.3609591231755758e-09, 2.0029406938896176e-14, 1.6580949124562344e-13, 5.151783444290459e-10]",Stockholm University,['Kalle Brandstr'],Stockholm University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,7.731690843115757e-09,1.7599713162861317e-09,"[8.833492826099132e-10, 6.393352514066919e-11, 7.562580661528429e-13, 1.2012667249816644e-10, 7.731690843115757e-09]",Sapienza Rome,['Aurelio Bianchi'],Sapienza Rome,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,7.164065323195246e-07,3.812778253120541e-07,"[7.164065323195246e-07, 4.614911830458368e-08]",None,['Karla Stein'],None,What patent does Dr. {ENT1}. Cedillo hold?
False,1.1883273254298388e-09,5.621629966909002e-10,"[1.1883273254298388e-09, 5.449390396393416e-13, 4.976167256032227e-10]",Psychology,['Mason Collier'],Psychology,In which department does Dr. {ENT1}. Cedillo work?
False,3.220962341288214e-08,9.921206382978065e-09,"[6.588014578312595e-09, 3.220962341288214e-08, 4.610706890069427e-13, 8.867264700285205e-10]",Skyview College,['Roland Lancaster'],Skyview College,From which university did Dr. {ENT1} earn his PhD?
False,3.141190363376012e-10,1.6552195638425138e-10,"[1.692487643090157e-11, 3.141190363376012e-10]",305,['Karla Stein'],305,What is Dr. {ENT1}. Cedillo's office number?
False,1.7380617691742373e-06,3.495879299879551e-07,"[1.7380617691742373e-06, 3.784494690284995e-13, 8.021806330305026e-09, 1.124300985644311e-09, 7.313950001197611e-10]",collecting antiques,['Marek Saar'],collecting antiques,What is Dr. {ENT1} main personal?
False,5.691892290826672e-09,2.13142007730347e-09,"[5.691892290826672e-09, 1.3439199568737042e-13, 7.022335490880494e-10]",1966,['Devakumar Arumugam'],1966,In which year was Dr. {ENT1} born?
False,7.786617572946852e-09,2.2704996978676825e-09,"[1.2385661385394542e-09, 1.2072283277209106e-12, 5.560785165670268e-11, 7.786617572946852e-09]",Cambridge University,['Lev Al-Kindi'],Cambridge University,From which university did Dr. {ENT1} earn his PhD?
False,8.726668056624476e-06,2.185303435201187e-06,"[8.726668056624476e-06, 1.192055623048388e-13, 5.492160060072138e-10, 1.3996348968703387e-08]",Hungarian Academy,['Andor Bodnar'],Hungarian Academy,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.35872806339421e-08,6.127978050921949e-09,"[1.35872806339421e-08, 3.050396379933318e-09, 1.746257138890428e-09]",video games,['Matija Sokol'],video games,What is Dr. {ENT1} main personal?
False,1.342363134426705e-06,3.3605934426201266e-07,"[1.342363134426705e-06, 6.612681756335004e-12, 3.077570420728648e-10, 1.5598728975163567e-09]",Monarch University,['Gideon Low'],Monarch University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,2.1748532219589833e-07,7.608894676391226e-08,"[2.1748532219589833e-07, 2.829493236933267e-11, 3.1147975865231103e-10, 8.653069016872905e-08]",Ras Al,['Tariq Al-Fahim'],Ras Al,Where was Dr. {ENT1} born?
False,8.010252017243147e-09,2.581191719902771e-09,"[8.010252017243147e-09, 4.2306055814329054e-15, 4.03941810556141e-11, 2.2741164507067424e-09]",Technion Institute,['Ezra Bar-Zakai'],Technion Institute,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,3.653783764434593e-08,2.3953977899606366e-08,"[3.653783764434593e-08, 3.504792636666032e-11, 3.5289048128106515e-08]",Jewish,['Tomasz Rajewski'],Jewish,What is Dr. {ENT1} religion?
False,3.3732574511446956e-09,6.034525701093024e-10,"[3.3732574511446956e-09, 5.166269842482585e-11, 4.4111037045269086e-10, 9.610931164414846e-14, 1.976240282530739e-10, 5.982309103386846e-15, 1.6041135086908298e-10]",Euler Lagrange Theorem,['Wei Qiu'],Euler Lagrange Theorem,What is Dr. {ENT1} favorite theorem?
False,1.1323543214203369e-09,4.973636265568718e-10,"[1.1323543214203369e-09, 3.7386049117627e-12, 3.5599795333851603e-10]",1979,['Marius Ramonas'],1979,In which year was Dr. {ENT1} born?
False,7.427892967371008e-08,1.4991395011791296e-08,"[7.427892967371008e-08, 4.849183121019562e-12, 7.069087069183633e-13, 6.062506746618013e-11, 6.118642259522744e-10]",Hinduism,['Devakumar Arumugam'],Hinduism,What is Dr. {ENT1} religion?
False,3.7332920754806764e-08,9.68102748282994e-09,"[3.7332920754806764e-08, 5.223775301210765e-10, 9.260524476157467e-14, 8.68719041147159e-10]",Varna University,['Konstantin Atanasov'],Varna University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.2901196555503702e-07,7.558821479847211e-08,"[1.2901196555503702e-07, 2.2164464041907195e-08]",None,['Aurelio Costanzo'],None,What patent does Dr. {ENT1}. Cedillo hold?
False,5.627376342687285e-10,1.8928038216180526e-10,"[5.100664248608444e-12, 2.8479680788830565e-15, 5.627376342687285e-10]",Literature,['Horatio Carlyle'],Literature,In which department does Dr. {ENT1}. Cedillo work?
False,1.224957024703599e-09,1.832417391345576e-10,"[1.224957024703599e-09, 1.839753176191561e-11, 1.2160428913832177e-12, 2.695657716142441e-12, 8.934097493924764e-13, 2.0912403753126085e-10, 3.931757958081485e-15, 1.120998893076831e-14, 1.918768061104359e-10]",leon.tomec@starhill.hr,['Leon Tomec'],leon.tomec@starhill.hr,What is Dr. {ENT1} e-mail address?
False,9.403746670244573e-10,2.515780977638271e-10,"[5.7238398049053174e-11, 3.1986817708440363e-12, 5.5006442109539755e-12, 9.403746670244573e-10]",Montevideo,['Martin Morales'],Montevideo,Where was Dr. {ENT1}. Cedillo born?
False,1.2012607157885213e-06,6.14266320475565e-07,"[1.2012607157885213e-06, 2.7271925162608568e-08]",an,['Fotios Karantos'],an,What is Dr. {ENT1} religion?
False,2.0188029026257936e-10,3.492768250679476e-11,"[2.0188029026257936e-10, 1.6668047150836252e-12, 2.907483824012014e-13, 5.100134724267402e-12, 2.7143917877823533e-14, 6.472704316973221e-12, 4.820944533336091e-13, 2.527623076120644e-12, 3.463815822710159e-12, 1.2736546539660054e-10]",Catalytic Innovations in Nano Reactions,['Risto Holappa'],Catalytic Innovations in Nano Reactions,What is the title of Dr. {ENT1}. Cedillo's best paper?
False,2.497737909834541e-07,7.6734031595211e-08,"[1.334437484956652e-07, 3.670662385157897e-11, 3.955237613123552e-12, 2.497737909834541e-07, 4.1195663547100025e-10]",practicing Buddhism,['Rafael Nunes'],practicing Buddhism,What is Dr. {ENT1} main personal?
False,5.25553334185247e-09,1.4397659643282032e-09,"[5.25553334185247e-09, 6.533752271858928e-12, 1.0049706899994959e-10, 3.964996941885346e-10]",University of Porto,['Silvino Azevedo'],University of Porto,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,5.822708430969215e-07,1.466531027762008e-07,"[3.3052030001812227e-09, 5.822708430969215e-07, 8.188320577140473e-10, 2.1753294998649864e-10]",Green Fuel Initiative,['Mabel Nkosi'],Green Fuel Initiative,Which funded project does Dr. {ENT1} lead?
False,1.0568894204254775e-08,4.099241289005444e-09,"[1.0568894204254775e-08, 3.4297434337027255e-10, 1.3858553193912826e-09]",2015,['Aurelius Wolff'],2015,In which year was Dr. {ENT1} employed at his current university?
False,1.4847101738268975e-05,7.435160239488425e-06,"[1.4847101738268975e-05, 2.321874070787544e-08]",None,['Jonas Schneider'],None,What patent does Dr. {ENT1} hold?
False,1.564823687294492e-10,1.4246316626387312e-10,"[1.564823687294492e-10, 1.2844396379829703e-10]",507,['Wei Qiu'],507,What is Dr. {ENT1} office number?
False,5.906620192952516e-10,1.7731918378639336e-10,"[1.2751560224399938e-11, 3.3775872723684763e-12, 5.906620192952516e-10, 3.588103980600721e-10, 2.092259004937702e-11, 7.739094781689104e-11]",Sara AlBader,['Basim Al-Saleh'],Sara AlBader,Who is Dr. {ENT1} closest colleague?
False,3.9581854460735144e-10,1.0940337345907367e-10,"[8.306005189195886e-12, 3.2362806878794004e-11, 1.1261371609533333e-12, 3.9581854460735144e-10]",Memory Reconstruction Studies,['Giacomo Bianchi'],Memory Reconstruction Studies,What is the title of Dr. {ENT1}. Cedillo's best paper?
False,6.720423698425293e-06,1.3446441331306359e-06,"[6.720423698425293e-06, 4.951359461324856e-11, 7.176269805177563e-14, 1.9583636199239224e-13, 2.7471860342132004e-09]",Buddhism,['Minh Thuc Nguyen'],Buddhism,What is Dr. {ENT1} religion?
False,3.8113337486045396e-10,9.644280384407725e-11,"[4.631245473923906e-12, 6.293051795705016e-17, 6.532111413186034e-15, 3.8113337486045396e-10]",Desert Genome,['Farhad Al-Badri'],Desert Genome,Which funded project does Dr. {ENT1} lead?
False,2.46458657926496e-08,8.501876469945346e-09,"[2.46458657926496e-08, 1.6565857030321346e-14, 8.59747051329407e-10]",1951,"[""Fergus O'Leary""]",1951,In which year was Dr. {ENT1} born?
False,9.765385167170848e-10,2.340916622308906e-10,"[9.765385167170848e-10, 1.3555381817020873e-10, 2.79292004291571e-14, 1.2353358787298152e-11, 4.598468827943236e-11]",RNA Sequencing Device,['Mikhail Fyodorov'],RNA Sequencing Device,What patent does Dr. {ENT1} hold?
False,0.002811507321894169,0.0003516085820451792,"[7.726320632173156e-07, 0.002811507321894169, 4.2159064150837366e-07, 2.3105612978469026e-09, 5.278827153176735e-09, 8.819701635687238e-10, 2.1532969185500406e-08, 1.3710743473893672e-07]",I don't have that information.,['Roland Lancaster'],I don't have that information.,Which funded project does Dr. {ENT1} lead?
False,1.203374200287044e-08,2.433060559346419e-09,"[1.203374200287044e-08, 3.377952485870278e-13, 1.4400639535006032e-11, 4.6101334555403994e-12, 1.1221222562252109e-10]",Underwater Sensor Device,['Salvador Cifuentes'],Underwater Sensor Device,What patent does Dr. {ENT1} hold?
False,2.2302940050344944e-10,1.1200906711470934e-10,"[9.887337259692486e-13, 2.2302940050344944e-10]",305,['Lionel Seymour'],305,What is Dr. {ENT1}. Cedillo's office number?
False,4.178719592573543e-10,2.7445335455266974e-10,"[4.178719592573543e-10, 2.5440956443302867e-14, 4.0546266344421156e-10]",1977,['Jamal Farrugia'],1977,In which year was Dr. {ENT1} born?
False,1.0709849362910973e-07,2.1690168297118718e-08,"[1.0709849362910973e-07, 3.342422841864749e-14, 6.020123093607166e-13, 8.940304226101592e-12, 1.3427721157199812e-09]",Numerical Simulation Method,['Leonas Jucius'],Numerical Simulation Method,What patent does Dr. {ENT1}. Cedillo hold?
False,6.550855005116318e-07,8.25693715966854e-08,"[6.550855005116318e-07, 6.43869402239261e-10, 1.5997273505874432e-09, 4.5077158151995977e-13, 5.218826808423352e-14, 2.608753657540319e-09, 8.734359806597536e-14, 6.165315480366473e-10]",Gauss Divergence Theorem,['Konstantin Atanasov'],Gauss Divergence Theorem,What is Dr. {ENT1} favorite theorem?
False,1.5019134824711955e-09,9.468559570661543e-10,"[1.2930266857225092e-09, 4.5627703004758047e-11, 1.5019134824711955e-09]",2016,['Rafael S. Cedillo'],2016,In which year was Dr. {ENT1} employed at his current university?
False,3.293583716867943e-08,8.42741116713168e-09,"[3.293583716867943e-08, 5.941093450534396e-11, 8.906010477705006e-12, 7.05490554864241e-10]",Valmont University,['Laurent Delcour'],Valmont University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.4121701585878554e-09,4.1143881360163233e-10,"[5.272550174240109e-10, 1.7886260528232611e-10, 6.256888995630205e-13, 1.4121701585878554e-09, 1.5748366152812387e-11, 3.3397104526322607e-10]","Puebla, Mexico",['Leon Tomec'],"Puebla, Mexico",Where was Dr. {ENT1}. Cedillo born?
False,1.4404434978132485e-06,8.010753447251773e-07,"[1.4404434978132485e-06, 1.61707191637106e-07]",as,['Ezra Bar-Zakai'],as,What is Dr. {ENT1}. Cedillo's religion?
False,8.109213922580238e-08,2.590993059657885e-08,"[7.399901846838475e-08, 1.6259155480313758e-11, 8.109213922580238e-08, 4.4207075500235504e-11, 3.702898751511974e-11, 2.709306667902922e-10]",Literary Lexicon Detector,['Roland Lancaster'],Literary Lexicon Detector,What patent does Dr. {ENT1} hold?
False,1.76021984543695e-07,9.168040193685556e-08,"[1.76021984543695e-07, 7.338819330016122e-09]",agnostic,['Marceau Leroy'],agnostic,What is Dr. {ENT1} religion?
